"start","word"
1902.77,"those doors were going on now"
1907.18,"with Cuba with Cuba we land in"
1911.29,"Cuba and there's no castro agree"
1916.72,"with the big leaders weren't"
1921.85,"there to greet him and I have a"
1924.1,"lot of Cuban friends but you"
1926.32,"would have all done the same"
1927.55,"thing again Jim let's close"
1929.95,"those doors we're going home"
1931.54,"right right let's go captain"
1936.01,"we're going home we're going"
1937.81,"into Washington maybe we'll head"
1940.87,"into miami actually is out of"
1942.58,"that terrible that's 33 Saudi"
1950.98,"Arabia Cuba china air force one"
1956.41,"has never been treated so badly"
1958.45,"it's long and incredible history"
1962.32,"Air Force One use the land and"
1964.09,"people would respect the people"
1966.31,"inside and it come out and that"
1968.2,"be all sorts of poop la not"
1971.26,"anymore"
1972.49,"unbelievable and these are"
1974.35,"countries that have benefited by"
1975.91,"us greatly"
1977.26,"so we have to make great deals"
1980.92,"before we do anything with Cuba"
1983.05,"or anybody else right we're"
1985.12,"going to make craters you'll be"
1986.14,"happy you're gonna be happy i"
1988.21,"tell you how many people from"
1989.65,"Cuba coming atomic cubed cubed"
1991.87,"good you agree with me you green"
1995.2,"will do it but we'll do it with"
1999.07,"great deals and we'll do it with"
2000.63,"democracy and we'll do it the"
2003.03,"way we have to do it ok we'll do"
2009.18,"it the right way where is Miss"
2011.85,"Delgado does everybody know what"
2013.68,"a great where is she she is so"
2016.62,"amazing"
2017.91,"AJ wears a while she's so she's"
2020.61,"become a tremendous star tell"
2023.22,"you one thing when she's"
2024.84,"representing me I wouldn't do it"
2027,"anyway but i can turn off the"
2029.43,"television"
2030.18,"I'm well protected thank you"
2032.7,"great job that"
2033.48,"you very much Thank You agent"
2036.63,"but all of the concessions that"
2041.49,"Barack Obama has granted the"
2043.77,"castro regime were done through"
2045.87,"executive order which means the"
2048.629,"next president can reverse them"
2050.369,"and that I will do unless the"
2053.909,"castro regime meet our demands"
2057,"that my demands our domains you"
2058.679,"know what the demands are those"
2061.53,"demands will include religious"
2063.33,"and political freedom for the"
2064.679,"Cuban people and the free of"
2069.419,"political prisoners the free of"
2073.5,"political prison right I am i oh"
2078.54,"is that right boy oh boy what"
2085.379,"energy in this room"
2087.119,"what energy lot of energy"
2105.88,"will be very happy my Cuban"
2109.18,"friends I have so many friends"
2110.44,"from Cuba incredible people so"
2113.38,"let's also talk about a place"
2115.3,"called Venezuela hang now who's"
2120.04,"here from Venezuela or related"
2123.37,"some not too many wall"
2125.44,"whoa what's going on not too"
2127.33,"many not too many friend or foe"
2130,"I think his friend I think his"
2133.48,"friend"
2139.31,"now he's OK is OK by the way is"
2144.26,"there anyplace more fun to be"
2146.39,"than a trump rally you tell me"
2148.22,"right tell you we have a lot of"
2154.37,"Venezuelans around doral the"
2156.41,"doral section right and it's a"
2159.05,"beautiful vibrant this is an"
2160.67,"amazing place but they are"
2163.58,"really having trouble over in"
2166.34,"Venezuela but Miami is filled"
2170.39,"with hard-working incredible"
2173,"Venezuelan people but it's been"
2177.14,"hurt very badly by socialists"
2179.15,"Venezuela and the next president"
2181.37,"of the United States must stand"
2183.62,"in solidarity with all people"
2185.99,"oppressed in our hemisphere and"
2188.06,"we will stand with oppressed"
2190.61,"people and there are many the"
2193.22,"oppressed people of Venezuela"
2194.48,"they are yearning to be free"
2197.15,"they are yearning for help"
2199.67,"the system is bad but the people"
2202.01,"are great great they are great"
2205.34,"people here in America i'll push"
2209.81,"to expand freedom for all of our"
2211.7,"citizens i'm going to lower your"
2213.83,"taxes so substantially we're"
2219.89,"getting rid of all of those"
2221,"regulations on business so many"
2223.61,"small business owners I know"
2224.96,"five of them one of them were"
2227.3,"small business now is big"
2228.68,"business and proud of his right"
2230.18,"here but we're going to get rid"
2232.49,"of those terrible terrible"
2234.47,"regulations he just said to me"
2237.02,"and the thing that surprised me"
2238.7,"most"
2239.81,"we're bringing business tax"
2241.25,"rates down from 35% to fifteen"
2243.71,"percent and yet it will be the"
2246.71,"greatest cut i believe in the"
2249.14,"history of our country but i"
2252.89,"will tell you what surprises me"
2254.87,"tremendously is that the people"
2257.03,"that have these cuts they're"
2258.92,"more concerned with regulations"
2260.78,"and even a big tax decrease"
2262.07,"because regulations are choking"
2264.56,"and killing our businesses and"
2266.33,"stopping our businesses from"
2268.31,"hiring people jobs"
2270.84,"so I'm going to appoint justices"
2278.25,"of the Supreme Court who will"
2281.58,"follow the Constitution"
2287.24,"I'm going to rebuild our"
2292.64,"depleted Miller bigger to take"
2295.07,"care of it does thats whose"
2298.22,"event whose event where my vets"
2302.9,"where are them there they all"
2305.72,"came now they're steady now"
2307.91,"there i know we had a lot of"
2309.41,"that's here"
2310.55,"thank you fellas thank you very"
2312.17,"much"
2314.09,"we're gonna take care of our"
2315.17,"vets we're going to save your"
2316.67,"second Amendment you know if you"
2320.54,"look at some of the things the"
2321.98,"catastrophes you look at orlando"
2323.78,"you look at san bernardino you"
2326.54,"look at so many different you"
2327.71,"look at paris the toughest gun"
2329.21,"laws in the world they have it"
2330.89,"repairs these thugs these"
2333.38,"animals walked in and they just"
2335.93,"go bom bom-bom nobody at guns on"
2340.94,"the other side if there were"
2343.1,"guns on the other side just a"
2344.78,"few of them number one probably"
2347.48,"if they knew they wouldn't have"
2348.92,"attacked and number two even if"
2351.83,"they did attack it would have"
2353.27,"been a whole different story"
2354.47,"hundred and thirty people killed"
2356.21,"people massively injured still"
2358.609,"in the hospital their lives are"
2360.05,"just destroyed and if they had"
2364.4,"protection if they had guns on"
2366.29,"the other side with the bullets"
2367.609,"lying the other direction would"
2368.99,"have been a whole different"
2370.13,"story"
2371.09,"so we're going to protect your"
2372.32,"second and i'm going to stop"
2373.76,"illegal immigration and drugs"
2376.609,"from coming into our country and"
2379.46,"yes we will build a wall will"
2384.109,"build a wall we will build a"
2389.63,"wall"
2404.46,"who's going to pay for the wall"
2412.17,"100-percent 100-person and we're"
2418.2,"going to be renegotiating"
2419.79,"afternoon are terrible trade"
2421.26,"deals"
2422.01,"we're gonna make great deals out"
2423.63,"of horrible deals and if we"
2425.46,"can't renegotiate the deal"
2427.349,"because the other side is so so"
2431.19,"happy with it"
2432.45,"we're going to terminate the"
2433.53,"deal and we'll start all over"
2434.76,"again folks will have new deals"
2437.069,"and they'll be much better deals"
2438.42,"and they'll be two-way streets"
2440.099,"the prophec it'll be coming our"
2442.319,"way"
2443.4,"it's a one-way street out of the"
2445.44,"United States for our jobs and"
2447.119,"our money you know I always say"
2448.29,"we get the drugs they get the"
2450.839,"cash that's the deal folks no"
2453.15,"good they're building in Mexico"
2455.549,"right now in Mexico is just one"
2457.98,"example some of the greatest"
2459.329,"plants a friend of my bills"
2460.71,"plants and he tells me all the"
2462.569,"time i called him up the other"
2464.28,"day I call them up six months"
2466.2,"ago told me the same thing"
