"start","word"
341.759,"her to do and when they owned"
344.49,"companies and they want that"
346.289,"company to move to Mexico folks"
349.379,"your jobs a gun"
351.36,"ok you don't have a chance"
352.889,"that's the way the system works"
354.78,"ohio and the akron area have"
357.96,"lost nearly one-third of the"
360.72,"manufacturing jobs since NAFTA"
364.44,"one-third think of that and"
366.87,"getting worse and as you stand"
368.61,"here tonight there are companies"
370.409,"right now negotiating to leave"
373.74,"ok you'll find out about it but"
376.71,"we'll stop them"
377.819,"just hang in there and it won't"
381.33,"be hard won't be hard"
384.389,"this region in this state have"
385.949,"lost nearly one in four"
388.02,"manufacturing jobs since China"
391.56,"entered the world trade"
393.539,"organization our annual trade"
396.78,"deficit in goods with the world"
399.509,"is now nearly 800 billion"
404.4,"dollars if that's even"
406.199,"believable 800 billion dollars"
410.099,"we have some great negotiators"
412.229,"in our side darling"
415,"this subtracts directly from our"
417.4,"growth our economy grew only one"
420.91,". two percent in the last"
422.89,"quarter that's a total disaster"
425.17,"that means is no growth and it's"
427.87,"getting worse not better"
429.82,"it's getting worse this is the"
432.16,"legacy of Barack Hussein Obama"
439.65,"and Hillary Clinton will be four"
442.139,"more years and it will be worse"
445.11,"in my opinion"
448.46,"I am promising a new Legacy for"
452.3,"America we're going to create a"
455.3,"new American future but to do"
458.9,"that we have to stop the"
462.62,"trans-pacific partnership happen"
467.409,"and to do that you're going to"
471.759,"have to our november a elect"
474.639,"Donald J Trump is your pressure"
491.67,"thank you november a our trade"
495.87,"deficit with the proposed TPP"
498.9,"member countries cost the state"
501.06,"of Ohio more than 100,000"
504.93,"manufacturing jobs just last"
508.5,"year think of it a hundred"
510.27,"thousand jobs they're ripping"
513.21,"them out of our country imagine"
515.61,"how many more jobs would be lost"
517.83,"if TPP was actually approved"
521.91,"Hillary Clinton who called the"
525.6,"TPP the gold standard would"
527.46,"approve and I don't by the way"
529.71,"100-percent one hundred percent"
532.26,"approval"
533.19,"she's going to approve it if you"
535.17,"remember her closest friend"
536.85,"terry mcauliffe confirmed that"
540.42,"that's what she's going to do"
541.71,"with a weekend or not we can't"
545.13,"let it happen"
546.69,"we can't let it happen that will"
549.24,"be in my opinion as bad if"
552.24,"that's possible as bad as NAFTA"
555.24,"we will win this election and we"
558.39,"will keep America out of TP"
560.4,"among many many other things"
569.939,"we will defend our freedom our"
572.609,"jobs and our economic"
574.919,"independence it's going to be"
578.009,"America first"
580.649,"it's not going to be America"
583.709,"last America seven America fifth"
587.279,"because we want to take care of"
588.689,"some company or take care of"
590.789,"another country that's taken"
592.679,"care of our politicians I put up"
594.959,"my money folks you know what if"
598.589,"I don't make it I wasted a lot"
600.029,"of money time and energy that i"
601.829,"can tell you a lot"
606.44,"but I think we're gonna win big"
608.27,"guy actually think there's"
609.38,"something going on"
611.139,"something"
618.39,"there is something going on"
620.25,"whether it's here or in"
622.56,"Pennsylvania ordered Virginia or"
624.9,"florida i go to the ritas I"
627.03,"start an hour i start two hours"
629.34,"early and the places are packed"
631.59,"with people outside i can start"
633.87,"early because they fill up hours"
636.18,"before i'm supposed to be there"
638.16,"there's an enthusiasm that's"
639.99,"going on that nobody has ever"
642.15,"seen before"
643.5,"there is something going on"
653.59,"my economic plan is going to"
655.78,"grow this economy raise your"
658.24,"wages which in many cases"
659.62,"haven't gone up in real wage for"
662.74,"over 18 years you're making less"
666.19,"money now many of the people in"
667.99,"this room making less money now"
670.69,"then you made 18 years ago"
673.99,"you're working order and in some"
675.46,"cases you have two jobs not"
677.53,"supposed to work that was"
678.67,"supposed to be the other way"
679.81,"you're getting older you're"
681.1,"working harder you're making"
682.3,"less not going to happen we are"
685.63,"going to create millions and"
688.21,"millions of new jobs here"
694.59,"here are a few of the things"
697.62,"that we are going to do this you"
701.73,"like a massive tax cut for"
705.48,"working Americans and I fifteen"
708.15,"percent tax rate for small"
710.67,"businesses"
721.18,"leave those people they're still"
722.65,"pouring and I love singing"
727.2,"boring"
733.31,"really"
738.29,"beautiful"
739.36,"beautiful"
746.279,"it's really beautiful thank you"
749.49,"thank you everybody seems to me"
752.819,"that means so much when you see"
754.949,"that scene look at the doors"
756.389,"pouring in all filling up"
758.91,"unbelievable"
763.08,"I don't know how I explain to"
764.94,"them that we started an hourly"
766.59,"out about thank you everybody I"
769.65,"appreciate it thank we're going"
773.31,"to eliminate regulations that"
776.52,"kill American jobs and that"
778.68,"includes getting rid of the"
780.15,"Obama administration's new"
782.82,"anti-energy rules that will rise"
786.42,"that will lift your energy bills"
791.28,"up by more than forty percent"
793.86,"very very shortly"
795.99,"these obama-clinton energy"
798.6,"restrictions are a tax on the"
800.55,"poor and they devastate"
802.71,"low-income african-american and"
805.59,"Latino Americans it is a"
808.8,"disaster"
810.27,"ohio get sixty percent of its"
814.08,"electricity from coal powered"
817.08,"energy right"
818.61,"Hillary Clinton says that she"
822.36,"wants to put a lot of coal"
823.98,"miners and coal companies out of"
826.14,"business"
827.16,"exactly"
830.52,"just like she wants to put the"
832.47,"steel workers at a business you"
834.39,"want to put a lot of businesses"
836.04,"out of business"
837.21,"we're going to put the miners"
839.73,"and the steel workers back to"
841.23,"work and we're going to get your"
843.48,"energy bills down fast"
849.17,"we are going to repeal and"
851.839,"replace Obamacare"
862.71,"saving another two million jobs"
865.74,"over the next decade alone"
867.96,"another major part of our agenda"
870.69,"is law and order"
882.12,"more than 2,600 people have been"
886.02,"shot in Chicago alone since the"
888.75,"beginning of this year"
890.61,"this is one of the biggest"
892.11,"differences between me and my"
894.9,"opponent I believe that safety"
898.14,"is a right that belongs to all"
901.26,"Americans or"
908.71,"and i want to take this"
909.73,"opportunity to thank the law"
911.5,"enforcement & police officials"
913.6,"that are here with us tonight"
922.019,"and all across the country for"
924.48,"their service and sacrifice in"
927.269,"these very dangerous especially"
929.1,"for them dangerous and difficult"
931.649,"times they are terrific so thank"
933.839,"you to law enforcement & police"
938.11,"working with citizens and police"
940.18,"we will bring safety to"
942.67,"communities across this land but"
945.01,"especially to those and these"
947.829,"places that have not known"
950.14,"safety in a very very long time"
954.339,"I want every parent and child in"
958.36,"this society including so"
960.67,"importantly every"
962.38,"african-american and Hispanic"
964.81,"citizen to be able to live in a"
967.149,"safe thriving and prosperous"
969.04,"community it's time this is the"
976.42,"new American future that were"
979.72,"working all together to create"
982.39,"Hillary Clinton is the past"
986.2,"she's been there forever she's"
987.64,"done nothing but mistakes"
989.589,"she's got bad bad judgment"
994.52,"mistake after mistake we are the"
998.9,"future"
1002.53,"another major part of our agenda"
1005.38,"is immigration security we need"
1011.14,"to protect American jobs we need"
1014.32,"to protect American safety"
1030.02,"we're gonna build the walls up"
1031.79,"we're gonna build"
1035.75,"don't worry we're gonna build"
1037.49,"the world that will go up so"
1040.28,"fast your head will spin"
1043.85,"and you say you know he meant it"
1045.559,"and you know what else I mean"
1048.23,"Mexico is going to pay for the"
1050.87,"world"
1058.07,"low-income workers are hurt the"
1061.01,"most by my opponents policies"
1064.37,"poor Hispanic and"
1067.37,"african-american citizens are"
1070.01,"the first to lose a job or to"
1072.32,"see a pay cut when we don't"
1074.81,"control our borders so true"
1078.11,"according to Pew Research"
1079.49,"immigration over the next 50"
1082.61,"years will add another 100"
1086.06,"million to our population we"
1089.27,"will be much much more and it's"
1091.31,"going to be much much more under"
1093.8,"Hillary Clinton's radical plan"
1096.26,"she's got a radical plan you"
1098.51,"know where she got it she got it"
1100.28,"probably from Bernie who took"
1101.99,"her so far left"
1103.52,"why do you see what she does to"
1104.87,"the united states supreme court"
1106.37,"but we're not going to give her"
1108.02,"that chance ok we're not going"
1110.36,"to give her that"
1114.72,"that's so unfair to the"
1117.36,"low-income workers"
1118.47,"african-american Latino all"
1121.559,"Americans living here today and"
1124.32,"trying to get a job and get"
1126.09,"ahead"
1126.929,"Hillary Clinton's plan amounts"
1129.659,"to total and absolute total open"
1133.71,"borders open borders i met with"
1139.169,"the families who have lost loved"
1141.179,"ones to sanctuary cities and"
1143.61,"violence spilling across the"
1145.679,"border parents like my friend"
1148.86,"jameel Shaw Marianne Mendoza"
1151.83,"Sabine durden and Laura"
1154.799,"Wilkerson Hillary Clinton is"
1157.77,"either too corrupt or too"
1159.48,"cowardly to meet with the"
1161.37,"families of those killed by the"
1163.679,"policies she and Obama support"
1170.77,"Hillary Clinton has totally"
1173.17,"forgotten the first rule of"
1176.02,"public service the job of an"
1179.35,"elected official is to serve the"
1182.05,"citizens of the United States"
1184.12,"that's what the job"
1188.419,"and if you don't understand that"
1190.46,"then you are not fit to run for"
1194.69,"the office of President of the"
1196.58,"United States"
1203.83,"if you're not prepared to put"
1206.11,"American workers first then you"
1208.63,"should not hold or seek public"
1211.809,"office"
1212.59,"we're not working for somebody"
1213.97,"else we're not working for"
1215.799,"another country"
1217.24,"it's just that simple no issue"
1220.12,"better illustrates how corrupt"
1222.7,"my opponent is than her"
1224.649,"pay-for-play scandals as"
1227.38,"Secretary of State"
1231.01,"as the evidence has become"
1233.77,"public over the last several"
1235.78,"months i become increasingly"
1238.09,"shocked by the vast scope of"
1241.84,"Hillary Clinton's criminality is"
1243.88,"criminality everybody knows it"
1247.42,"everybody knows our country has"
1250.15,"gone so far behind everybody has"
1253.03,"already learned said she turned"
1256.09,"over all over work-related"
1258.16,"emails sheet"
1272.84,"she testified to Congress under"
1275.929,"penalty of perjury"
1277.52,"now we learn about another"
1278.809,"fifteen thousand emails she"
1281.72,"failed to turn over and they've"
1283.64,"just been discovered i guess"
1285.26,"today"
1289.61,"and don't forget the 33,000"
1293.12,"emails"
1294.17,"she's already deleted colin"
1297.02,"powell just proved again how"
1298.58,"dishonest Hillary Clinton is"
1300.17,"after he busted her for trying"
1302.54,"to pin the email scandal on him"
1304.58,"one more Hillary Clinton lie"
1309.91,"her foundation took in large"
1312.85,"payments from major corporations"
1315.4,"and wealthy individuals foreign"
1318.1,"and domestic"
1319.33,"and all the while she was"
1321.82,"Secretary of State Clinton"
1325.06,"Foundation accepted as much as"
1327.97,"60 million dollars from Middle"
1330.31,"Eastern countries that oppressed"
1332.38,"women gays and people of"
1335.2,"different face the foundation"
1340.36,"donors include corporations and"
1342.97,"individuals with significant"
1345.25,"matters before the State"
1347.71,"Department not good and then"
1350.89,"either Hillary Clinton herself"
1352.84,"or one of her closest aides took"
1355.96,"action favorable to these donors"
1358.78,"her actions corrupted and"
1362.35,"disgraced one of the most"
1364.21,"important departments of"
1365.53,"government indeed one of only"
1367.66,"four established by the United"
1370.27,"States Constitution itself the"
1373.87,"Clintons made this state"
1375.85,"department into the same kind of"
1378.4,"pay for play operation as the"
1381.1,"Arkansas government was now"
1383.5,"think of what happened back then"
1385.54,"think about it and i love the"
1389.02,"state of Arkansas we're winning"
1390.67,"it big but i'll tell you they"
1392.02,"know what went on they know and"
1394.36,"they're not happy pay the"
1396.49,"Clinton Foundation huge sums of"
1398.56,"money and throwing some big"
1400.12,"speaking fees for Bill Clinton"
1401.44,"and you got the play"
1404.38,"you got to do what you wanted to"
1406.33,"do it's pretty said this is in"
1409.87,"front of the State Department"
1411.43,"this is in front of the State"
1413.95,"Department and long before that"
1416.14,"you should have seen what they"
1417.34,"were doing in Arkansas same old"
1420.37,"story folks the amounts involved"
1423.07,"the favors done and the"
1426.01,"significant number of times it"
1428.17,"was done require an expedited"
1431.74,"investigation by a special"
1434.17,"prosecutor immediately"
1436.27,"immediately"
1437.25,"immediately"
1444.999,"after the FBI or Department of"
1447.279,"Justice whitewashed Hillary"
1449.769,"Clinton's email crimes they"
1451.839,"certainly cannot be trusted to"
1453.669,"quickly or partially investigate"
1456.159,"Hillary Clinton's new crimes"
1459.009,"which happened all the time"
1463.359,"some former prosecutors have"
1466.059,"even suggested that the"
1468.039,"coordination between the pay for"
1470.259,"play State Department and the"
1472.479,"Clinton Foundation constant to a"
1475.539,"clear example of Rico"
1477.609,"racketeering influenced corrupt"
1480.309,"organization and surprise the"
1483.789,"Justice Department is required"
1486.039,"to appoint an independent"
1487.479,"special prosecutor because it"
1490.539,"has proven itself to be really"
1493.179,"sadly a political arm of the"
1496.599,"White House nobody has ever seen"
1500.529,"anything like this before the"
1505.479,"Department of Justice has acted"
1508.329,"very unethically particularly"
1511.029,"the Attorney General's private"
1512.979,"lengthy 39 minute meeting in the"
1516.099,"back of an airplane before the"
1518.949,"department's decision"
1521.96,"not to prosecute her for crimes"
1524.51,"that would have been prosecuted"
1525.5,"against any other citizen in our"
1528.83,"country if the Justice"
1532.279,"Department fails to do so it"
1534.95,"will make it even clearer that a"
1536.87,"second of four primary"
1540.049,"constitutional apartments have"
1542.84,"been corrupted as simple as that"
1544.97,"every major lawyer you look"
1548.27,"every major lawyers saying the"
1549.98,"same thing they can't believe it"
1552.47,"happened they know the facts"
1554.539,"they can't believe it happened"
1557.33,"the Justice Department and the"
1559.49,"FBI they cannot believe what's"
1562.039,"going on in this country and"
1563.63,"other countries are talking"
1565.19,"about it and they can't believe"
1567.11,"what's happening either"
1568.73,"here's one example of clinton"
1571.669,"corruption as secretary of state"
1574.49,"hillary clinton signed off on a"
1576.5,"deal allowing Russians to take"
1579.02,"an increase take in a company"
1580.58,"called uranium one giving up"
1583.309,"control of about twenty percent"
1584.899,"of america's uranium supply to"
1588.26,"the Russians wonderful deal"
1590.77,"you know what happens to uranium"
1592.45,"you don't know what happens to"
1593.98,"your rating and they needed in"
1595.69,"Russia Clinton's approval of the"
1597.82,"deal netted the owners of the"
1600.13,"Iranian company millions and"
1602.47,"millions of dollars in exchange"
1604.9,"for signing off on the deal"
1607.72,"some of the former owners of"
1609.13,"uranium one gave the Clinton"
1611.35,"Foundation millions and millions"
1613.6,"of dollars in donations in"
1619.87,"addition bill clinton received"
1621.22,"over five hundred thousand"
1622.87,"dollars for a speech to a"
1624.4,"kremlin-backed investment firm"
1626.26,"that was a beneficiary to the"
1628.72,"deal here is another example of"
1631.51,"pay for play in 2009 a company"
1635.62,"called ericsson came under us"
1638.02,"pressure for selling telecom"
1639.67,"equipment to several oppressive"
1642.01,"governments including Sudan"
1644.53,"Syria and Iran some of these"
1647.02,"regimes use those technologies"
1649.3,"to monitor and control their own"
1651.85,"people in jun 2011 Hillary"
1655.63,"Clinton State Department began"
1657.13,"adding goods and services to a"
1659.17,"list that might be covered under"
1661.54,"expanded sanctions on Iran and"
1664.48,"other state sponsors of"
1667.15,"terrorism during that time"
1669.61,"ericsson sponsor to speech by"
1672.16,"Bill Clinton Mangum 750,000 his"
1675.97,"highest paying speech in April"
1679.57,"2012 the Obama administration"
1683.41,"issued an executive order"
1685.18,"imposing sanctions on telecom"
1687.97,"sales to Iran and Syria but"
1690.37,"those sanctions did not cover"
1692.71,"Erickson's work in around"
1697.28,"a drop administration will end"
1700.31,"the government corruption"
1715.53,"no one will be above the law"
1723.28,"we will have one set of rules"
1726.4,"for everyone in Hillary"
1728.89,"Clinton's world we have one set"
1731.44,"of rules for her and another set"
1733.9,"of rules for everyone else"
1738.16,"I'm fighting for everyone who"
1740.71,"doesn't have a voice I will be"
1743.71,"your voice"
1785.89,"I just get the feeling we're"
1788.92,"going to win in a landslide"
1800.94,"Hillary Clinton's campaign is"
1803.43,"funded by Wall Street and hedge"
1805.56,"fund managers"
1809.17,"my campaign is powered by my"
1812.26,"money but also by small"
1814.81,"donations from working people"
1816.82,"across the nation who want their"
1820.09,"country back"
1827.98,"the average donation last month"
1831.58,"was about 61 dollars so"
1834.76,"beautiful to see that and that"
1837.58,"doesn't happen offered with are"
1838.96,"Republicans and that's okay but"
1841.96,"i'll tell you so glad to see it"
1844.12,"it's a movement folks it's a"
1846.79,"movement that's going on this is"
1848.799,"a movement"
1873.75,"nothing terrifies the ruling"
1878.94,"class more than when everybody"
1881.4,"working and I mean everybody and"
1883.86,"every day working people give"
1886.77,"five ten fifteen dollars to a"
1889.11,"campaign like ours they are very"
1892.02,"concerned they couldn't believe"
1893.88,"when they saw the numbers it is"
1895.89,"in fact something very very"
1897.6,"special that's happening because"
1899.4,"it's never really happened like"
1901.14,"this"
1901.71,"certainly for the Republican"
1903.12,"Party it's never happened like"
1904.98,"this before"
1907.26,"we're going to take government"
1910.41,"away from the special interests"
1913.47,"that give her tens of millions"
1915.96,"of dollars so that she can"
1917.76,"broadcast absolutely phony ads"
1920.79,"about me that way they give it"
1923.64,"back to the voters and by the"
1926.61,"way those heads are absolutely"
1928.32,"phony with the exception of"
1929.43,"certain little parts of them"
1933.25,"little couple of little things"
1934.51,"are correct but we'll get over"
1936.76,"it"
1939.79,"come November a we are once"
1943.06,"again going to have a government"
1945.49,"that serves you and your family"
1948.04,"and your country not for special"
1950.44,"interest the donors and the"
1952.72,"lobbyists"
1959.83,"we are going to rebuild are"
1962.2,"depleted military avoid needless"
1965.11,"Foreign Wars build new"
1967.39,"friendships overseas and"
1969.519,"remember those three famous"
1972.25,"words peace through strength"
1982.73,"we are going to work with our"
1984.23,"allies to crush defeat and"
1988.01,"utterly destroy Isis"
1998.39,"we are going to have a new"
2000.55,"immigration screening tests to"
2002.89,"keep people out of our country"
2004.45,"who don't support our tolerant"
2007.66,"values"
2015.22,"we are going to have extreme"
2018.49,"vetting remember extreme vetting"
2022.659,"we want people in our country"
2024.909,"but we want people that have the"
2028.03,"ability to love us and respect"
2030.37,"us"
2034.84,"we are also going to reject the"
2037.81,"bigotry of Hillary Clinton who"
2040.69,"sees people of color only as"
2043.57,"votes and that as human beings"
2045.91,"worthy of a better future so"
2049.9,"through that is so true"
2058.339,"the Democratic Party has run"
2061.159,"nearly every inner-city for 50"
2065.029,"years 60 years 70 years and even"
2068.21,"more than a hundred years they"
2071.929,"have produced only poverty"
2075.109,"failing schools and broken homes"
2079.009,"in the last eight years the"
2083.629,"african american labor force"
2085.849,"participation has declined"
2088.339,"another three percentage points"
2090.799,"and it's dropped another six"
2093.169,"percentage points for teenagers"
2095.479,"and that's already from the most"
2097.999,"dismal numbers in history nearly"
2101.539,"four in ten african-american"
2104.719,"children live in poverty"
2109.25,"african-american home ownership"
2111.59,"has declined nearly 10"
2114.65,"percentage points from record"
2116.99,"levels"
2117.65,"this is just in the last short"
2119.21,"while also since 2009 another"
2124.01,"two million Latinos have fallen"
2127.1,"into poverty incomes for Latino"
2131.84,"workers fell by almost another"
2134.54,"one thousand dollars a year"
2137.18,"again by terrible standards"
2141.17,"meanwhile homicides are up"
2143.9,"nearly fifty percent in"
2146.51,"Washington DC and more than"
2149.03,"sixty percent in baltimore and"
2151.58,"up all over the place no matter"
2153.89,"where you look the level of"
2156.26,"crime in these cities is"
2158.84,"something no American should"
2161.18,"consider acceptable it should"
2165.68,"not be considered acceptable"
2174.44,"our government has totally"
2177.56,"failed our african-american"
2180.77,"friends are Hispanic friends and"
2186.619,"the people of our country . the"
2191.06,"Democrats have failed completely"
2194.69,"in the inner cities for those"
2198.44,"hurting the most who have been"
2200.63,"found and failed by the"
2202.04,"politician year after year"
2204.319,"failure after failure worse"
2206.81,"numbers after worse numbers"
2208.609,"poverty rejection horrible"
2213.89,"education no housing no homes no"
2217.31,"ownership crime at levels that"
2220.069,"nobody's seen you can go to war"
2222.319,"zones in countries that were"
2224.329,"fighting and it's safer than"
2226.73,"living in some of our inner"
2228.23,"cities they're run by the"
2229.94,"Democrats and I ask you this"
2234.02,"I ask you this crime all of the"
2238.46,"problems to the"
2240.23,"african-americans who I employs"
2243.109,"so many so many people to the"
2246.109,"Hispanics tremendous people what"
2250.22,"the hell do you have to lose"
2252.079,"give me a chance I'll straighten"
2254.869,"it out"
2265.28,"what do you have to lose"
2277.78,"and you know I say it and i'm"
2281.26,"going to keep saying it and some"
2283.21,"people say wow that makes sense"
2285.52,"and then some people say well"
2286.81,"that wasn't very nice look it is"
2289,"a disaster"
2290.8,"the way african-americans are"
2293.26,"living in many cases and in many"
2296.02,"cases the way Hispanics are"
2298.45,"living and I say it with such a"
2302.29,"deep felt feeling what do you"
2305.89,"have to lose"
2306.88,"I will straighten it out i'll"
2308.89,"bring jobs back will bring"
2311.38,"spirit that will get rid of the"
2314.17,"crime you'll be able to walk"
2315.4,"down the street without getting"
2317.17,"shot right now you walk down the"
2320.08,"street you get shot"
2321.73,"look at the statistics will"
2323.47,"straighten it out if you keep"
2326.41,"voting for the same failed"
2328.75,"politicians you will keep"
2330.82,"getting the same results they"
2333.61,"don't care about you they just"
2335.26,"like you once every four years"
2336.97,"get you vote and then they say"
2339.49,"bye-bye"
2350.93,"what do you have to lose and you"
2355.309,"know what i'll do a great job"
2359.42,"how do it"
2365.48,"but most importantly I want to"
2368.21,"talk to you about really what"
2371.75,"you have to gain those hurting"
2374.869,"in our country have so much to"
2377.9,"gain by joining our campaign for"
2380,"a new and more inclusive"
2382.609,"American future tax reforms will"
2386.78,"add millions of new jobs and"
2388.67,"thousands of small businesses my"
2391.28,"energy reforms will create"
2393.71,"millions of new jobs and lower"
2396.02,"the price of your energy bills"
2398.119,"which right now are going"
2399.92,"through the roof my trade"
2404.51,"reforms will raise wages grow"
2407.84,"job ad and trillions of dollars"
2411.29,"in new wealth to our country and"
2413.96,"to our people"
2415.58,"my immigration reforms will"
2418.369,"protect your jobs and stop"
2420.95,"businesses from exploiting visa"
2424.13,"programs that hurt poor workers"
2426.98,"and everybody else"
2432.93,"my infrastructure plans will"
2436.02,"rebuild your roads your bridges"
2438.21,"your tunnels your airports which"
2442.17,"are in terrible shape the worse"
2444.359,"shape they've been in over 50"
2446.49,"years my regulatory reform will"
2450.359,"make it easier for African"
2452.849,"American small businesses to"
2455.01,"thrive and for young children to"
2457.71,"live out their dreams without"
2459.78,"crime and without being scared"
2462.24,"to walk down the street"
2471.46,"my promise of school choice you"
2474.79,"know what the word choices"
2476.68,"it's called competition my"
2478.96,"promise of the word choice"
2480.55,"charter schools and merit pay"
2482.92,"for teachers will help"
2484.78,"low-income students in our inner"
2487.18,"cities teachers one of the most"
2489.76,"important professions no matter"
2491.8,"what you do there is nothing so"
2494.38,"important"
2498.319,"we love our teachers we love our"
2500.509,"teachers we gotta take care of"
2503.029,"our teachers got to take care of"
2506.66,"our teachers Hillary Clinton"
2508.789,"discriminates against poor"
2510.68,"african-american children by"
2512.869,"opposing school choice for votes"
2515.479,"he wants the votes my government"
2517.67,"reforms will make your voice"
2519.259,"heard"
2520.039,"not the voice of the special"
2522.109,"interests every insider getting"
2524.959,"rich or our broken system is"
2528.349,"throwing money at Hillary"
2530.719,"Clinton it's the powerful"
2537.079,"protecting the powerful excuse"
2540.709,"me I used to be there I know the"
2542.269,"system very well I know the"
2545.479,"system better than anybody"
2547.579,"it's insiders fighting for"
2550.67,"insiders but I'm fighting for"
2553.19,"you"
2554.059,"I'm fighting for"
2558.599,"every day you turn on the"
2563.759,"nightly news you hear about how"
2565.95,"some self-interested bank or"
2568.769,"some Washington insider says"
2571.44,"they oppose the trump campaign"
2573.18,"that's because I don't need them"
2576.269,"I don't want them i'm going to"
2577.95,"do what's good for you"
2582.89,"or some entrusted old politician"
2585.589,"says they oppose my campaign i"
2588.74,"certainly don't need them or"
2590.779,"some big-time lobbyists say they"
2593.93,"oppose Donald Trump's campaign"
2596.269,"because i don't want the"
2597.619,"lobbyists I've had plenty of"
2599.45,"lobbyists they do a good job"
2600.74,"they get you whatever you want i"
2604.039,"wear their opposition as a badge"
2608.15,"of honor illegal"
2615.04,"because it means that I'm"
2617.65,"fighting for real change not"
2620.11,"just partisan change or change"
2623.05,"it's going to make Hillary"
2624.13,"richer I'm fighting for all of"
2627.34,"us across the country and we're"
2629.77,"fighting for peaceful regime"
2632.56,"change in our own country that's"
2634.63,"what we have to have we needed"
2637.06,"in our own"
2642.64,"we have got a country that is so"
2645.369,"divided seldom has it ever been"
2648.4,"so totally divided and it's very"
2652.869,"very sad"
2654.789,"thank you the media donor"
2658.599,"political complex that's blood"
2660.819,"this country drive for years has"
2663.25,"to be replaced with a new"
2665.23,"government of By and For the"
2668.049,"People"
2692.31,"I will fight to ensure that"
2695.43,"every American is treated"
2697.89,"equally protected equally and"
2700.53,"honored equally"
2707.43,"and all of these countries that"
2709.98,"are ripping us off and taking"
2712.38,"our jobs all of those countries"
2715.05,"will start to respect us again"
2717.089,"folks"
2721.08,"we will reject bigotry and"
2723.33,"hatred we will reject depression"
2726.15,"in all of its forms and seek a"
2728.43,"new future of security"
2730.14,"prosperity and opportunity of"
2733.62,"future built on our common"
2735.66,"culture and values as one"
2738.21,"American people i am asking so"
2747.36,"importantly where we have all"
2749.58,"wasted a tremendous amount of"
2751.53,"time it doesn't mean anything if"
2755.22,"our november eight we come in"
2757.32,"short it look good in the"
2759.81,"history books a lot of people"
2762.42,"will say congratulations you're"
2764.16,"not a politician"
2765.48,"nobody's ever done this before"
2766.71,"but you know what it doesn't"
2769.35,"mean anything unless our"
2772.62,"november eight we go out and we"
2775.35,"win believe"
2786.34,"you've got to get every one of"
2788.29,"your friends you've got to get"
2790.99,"every one of your family you've"
2793.15,"got to get everybody to go out"
2795.94,"and watch and go out and vote"
2799.3,"and when I say watch you know"
2802.09,"what I'm talking about right"
2804.04,"you know what I'm talking about"
2806.38,"I think you gotta go out and you"
2808.21,"gotta watch I'm asking for your"
2810.82,"vote so that I can be your"
2814.09,"champion in the White House and"
2816.52,"I promise you that's what I'm"
2818.62,"going to be"
2826.97,"to every parent who dreams for"
2829.4,"their children and to every"
2831.92,"child who dreams for their"
2833.96,"future of which there are so"
2835.88,"many I say these words to you"
2840.26,"tonight i am with you i will"
2844.19,"fight for you and I will win for"
2846.8,"you"
2855.69,"together we will make America"
2857.579,"strong again"
2862.17,"together we will make America"
2863.94,"safe again"
2865.859,"together we will make America"
2870.18,"great again thank you God bless"
2874.079,"you thank you everybody thank"
2876.18,"you"
