"start","word"
269.49,"for working and middle-class"
272.31,"families we're going to reduce"
274.89,"and this is so important reduce"
276.93,"job-killing regulations and"
280.53,"raise your incomes way up high"
283.59,"we're going to keep our good"
285.27,"jobs we have bad jobs we're"
287.22,"gonna give but we're gonna get"
289.05,"our good jobs back and then"
290.73,"something away"
292.5,"we're going to renegotiate our"
294.99,"disastrous trade deals now that"
298.65,"doesn't mean you know these"
299.85,"breasts they are so dissolved"
303.23,"I'm all for Trey but we want"
306.23,"good deals we don't want and"
308.18,"he'll when i say i'm going to"
309.95,"renegotiate the jumps and tight"
312.11,"red i'm totally for trade but"
314.09,"we're going to have great deals"
315.92,"for our country"
317.27,"we're going to have job"
318.89,"producing deals not job sucking"
322.19,"deals we're just getting sucked"
323.9,"out of our cut"
325.67,"we're going to repeal and"
328.67,"replace Obamacare"
334.93,"and you see what's happening you"
337.24,"see what's happening here we"
339.729,"look at the numbers look at"
340.96,"what's happening with your"
341.86,"premiums are going through the"
343.15,"roof up twenty thirty forty"
344.59,"fifty percent your deductibles"
347.139,"are so high you'll never get to"
349.27,"use them unless you really i"
351.729,"don't even like to say it's"
353.259,"gonna be a long slow scratch"
356.77,"your death and then maybe you'll"
359.169,"get to use a little tiny piece"
361.21,"but that's gonna be the last"
362.68,"thing you're worried about"
364.18,"we're going to appoint Supreme"
367.75,"Court justices who are poll the"
371.32,"Constitution of the United"
373.3,"States so important"
376.12,"we're going to work with law"
379.539,"enforcement our police to stop"
383.02,"the surge of violence ride we're"
388.27,"going to revitalize our"
389.979,"crumbling infrastructure we're"
392.949,"going to provide school choice"
395.199,"to every disadvantage child in"
397.9,"America of which we have many"
400.33,"and we're going by the way to"
403.93,"end the common core we're"
405.789,"bringing our education local"
408.51,"we're going to end illegal"
412.89,"immigration and yes we will"
415.5,"build a wall"
439.18,"we're going to build the wall"
441.13,"and you know why they don't know"
444.4,"it yet"
446.53,"I just starting to get the idea"
447.91,"and they're great people and"
452.02,"they're very good leaders much"
453.49,"smarter than our leaders believe"
456.52,"me but Mexico will be paying for"
459.52,"that wall"
460.3,"ok they will be bank we know"
465.77,"we're going to keep the"
467.389,"terrorists out of our country"
469.129,"and apply new screening"
471.11,"standards hundred percent"
476.26,"to admit people that love our"
478.09,"country and want to love our"
479.5,"country and people that want to"
481.54,"love our people"
485.74,"we're going to defeat Isis and"
487.9,"radical Islamic terrorism we're"
493.15,"going to rebuild our badly"
496.18,"depleted military the greatest"
498.22,"people order but we gotta build"
501.49,"we have to rebuild our military"
504.34,"it's depleted our fighters are"
507.4,"80 years old in some cases they"
510.49,"go out to replace parts they go"
512.65,"to the airplane graveyard to get"
514.57,"parts because they don't make"
515.77,"them anymore they go to museums"
518.08,"to take parts are placed these"
519.97,"are fighter jets that we have"
521.41,"right now you see that it is"
523.87,"terrible this is not the United"
526.57,"States of America phones and"
529.18,"we're going to remember those"
531.4,"three very famous words peace"
535.21,"through strength that's all"
537.28,"going to have and hopefully we"
540.85,"won't have to use our strength"
542.68,"so much what we needed"
544.66,"maybe more than ever before in"
546.97,"all things it's going to be"
549.49,"America first American you don't"
553.96,"hear that it"
554.769,"you don't hear that anymore you"
557.41,"go out and you see these"
558.579,"straight deals that it looks"
559.929,"like we're doing the deals for"
561.129,"other countries"
562.72,"correct correct correct"
575.64,"that is so correct in this"
578.58,"mission we are going to campaign"
581.13,"in every community in our"
582.84,"country"
584.16,"this is our chance to replace a"
586.47,"failed corrupt and dishonest"
589.17,"political establishment with the"
591.33,"new government that answers to"
593.7,"the citizens not to the special"
596.61,"interest"
600.86,"we can't keep listening to the"
603.23,"same people who created all of"
605.93,"these problems in the first"
607.49,"place by the way Hillary Clinton"
610.46,"we're not going to listen and"
612.35,"we're not gonna take it anymore"
614.33,"we're going to do what we know"
616.13,"we have to do"
630.339,"that's why I'm proud and by the"
632.829,"way when you say that"
634.059,"let's just win in November is ok"
636.009,"it's so simple get-out-the-vote"
641.379,"bring everybody if you're"
643.99,"feeling horrible just horrible"
645.79,"if you're sick you're really"
648.43,"sick you can't get out of bed"
650.41,"I don't give a you know what I"
652.66,"don't even use that word anymore"
653.86,"because if i use that word let's"
656.05,"say you use foul language it is"
657.97,"general so i won't even use that"
660.16,"word that starts with adi right"
661.959,"you know that's so bad i don't"
664.389,"even like using the h-word you"
666.759,"know the places down there"
668.35,"because if i use that word"
670.899,"they'll say he is foul language"
673.029,"you have learned this from the"
675.97,"process I've learned"
683.54,"but that's why I'm so proud to"
686.18,"have the endorsement of the"
687.68,"people who actually on the"
689.54,"ground there on the ground they"
691.579,"know what needs to be done not"
693.709,"the insiders from Washington DC"
696.62,"they don't have to be done do"
698.36,"but they'll never do it because"
699.68,"they're working for themselves"
701.509,"I see him to steal all right now"
703.19,"I don't like the students so"
704.6,"much"
705.589,"get outta here you're mr. no I"
709.519,"never minded mosquitoes now I'm"
711.259,"not loving my must be 0 this"
713.569,"week i was on to get the"
715.94,"endorsement of 17 recipients of"
718.88,"the medal of honor"
723.79,"and many many of our incredible"
727.06,"military leaders we now have the"
730.81,"endorsement of more than 116 top"
735.13,"generals and admirals that's a"
738.07,"lot"
740.11,"we also have to support and"
742.27,"endorsement of 16,500 Border"
745.84,"Patrol agents first time they"
747.49,"ever endorsed a presidential"
749.92,"candidate earlier today I had a"
754.81,"chance to spend some time with"
756.43,"the victims of illegal immigrant"
759.43,"violence and this is violence"
762.28,"these are great people of all"
765.34,"races and all backgrounds"
767.92,"they're all united by one common"
770.5,"fact their government failed"
772.72,"them and its most basic duty"
775.3,"they just and i have to tell you"
778.66,"was so said and maybe some of"
780.55,"you so today was on television"
781.84,"but we received the endorsement"
784.87,"of the nation's largest police"
788.14,"fraternal or it's called the"
791.23,"Fraternal Order of Police and we"
794.26,"talked about it this morning if"
796.3,"you would see these people who"
798.49,"lost their daughters their sons"
800.32,"their husbands their wives to"
802.39,"the most violent people the most"
804.94,"violent people you would say"
807.55,"that when i first came out and I"
810.01,"started talking about trade"
811.6,"deals and I started talking"
812.92,"about energy but I started"
815.26,"talking about illegal"
816.55,"immigration you would say boy oh"
819.25,"boy was he right about that and"
821.65,"we're going to stop the crime"
823.78,"we're going to stop the drugs"
825.22,"from boring across our border"
827.35,"and poisoning our youth and"
830,"you have to say problem right"
831.26,"here we're going to stop that"
833.3,"problem not only are used by the"
835.79,"way many many people are being"
838.73,"poisoned by what's touring"
840.2,"across that border so we're"
841.94,"going to stop it and we're going"
843.26,"to stop it home last night in"
849.11,"fort worth texas a newly"
851.36,"commissioned officer and"
852.68,"training and it still goes was"
854.6,"shot while responding to a"
857.15,"possible suicide"
858.56,"also last night in Philadelphia"
860,"a 90-year police better shot"
863.81,"eight times the Police"
865.88,"Commission said it was a miracle"
867.17,"that she wasn't killed she also"
871.4,"another officer who formerly"
873.62,"served for 33 years the"
875.6,"Philadelphia Police Department"
877.4,"was shot numerous times"
880.1,"our prayers are with all of the"
882.38,"vintage we must said with our"
886.49,"police we must"
891.02,"and I'm so greatly honored to"
893.78,"have to support of our local"
896.15,"Lord forcement and all or"
898.34,"enforcement we have such"
899.87,"incredible law enforcement"
902.45,"support our men and women in"
904.61,"military uniform unbelievable"
907.28,"support and the support of"
909.41,"firefighters paramedics and so"
912.2,"many other public service we"
914.6,"have got support i'll tell you"
916.64,"what folks I'm looking and I'm"
919.16,"seeing every place we go we have"
920.84,"crowds like this every place we"
923.45,"just left we were in Texas were"
926.09,"in Oklahoma every place we go"
928.31,"we're having crowds like this"
929.87,"there's something special going"
931.58,"on we're going to take back the"
933.83,"White House we're going to take"
935.45,"back our country"
953.29,"is there any place that's more"
955.839,"fun to be and look at this"
958.329,"I've been how beautiful is that"
959.5,"then a trump rally no place no"
965.92,"place safer and there's no place"
968.35,"safe for that I could tell you a"
970.089,"lot of love is a lot alone i"
972.55,"just want to tell you this and I"
973.899,"mean this from the bottom of my"
975.13,"heart and still member 8 if we"
977.8,"were not me"
978.85,"we when I'm the message of doing"
980.319,"a good job is the message but"
982.72,"but we all know what has to be"
985.329,"done and we are going to do"
987.88,"something special and I promise"
989.62,"you this i will never ever let"
991.54,"you down"
992.11,"you're not gonna be left after"
993.85,"our support comes from all"
998.38,"regions all backgrounds and all"
1000.69,"walks of life"
1002.519,"you're the bricklayers and the"
1004.019,"home builders and the doctors in"
1006,"the dentist and the carpenters"
1007.5,"in the welders young and old"
1009.75,"rich poor black white is"
1011.67,"fattening but above all else"
1013.92,"we're Americans and that's the"
1015.389,"support for America"
1035.929,"you heard this word and while my"
1041.269,"opponent Hillary lend a nice"
1048.179,"how many years have we been"
1049.769,"saying this name"
1052.259,"you know I keep hearing that you"
1054.6,"want to do this she wants to do"
1056.249,"that where she meant for 35"
1058.44,"years she's been doing this"
1061.15,"where she's been my opponent"
1063.73,"slanders you as deplorable"
1072.98,"and a word that hasn't been"
1075.08,"picked up to the same extent"
1076.94,"irredeemable that means you"
1079.13,"can't be made better or whatever"
1081.74,"that means you're always going"
1083.9,"to be deplorable right i don't"
1086.75,"think so i don't think so i call"
1090.08,"you hard-working American"
1091.73,"patriots who love your family"
1093.71,"and love your country and you"
1095.36,"want is you want to see it be"
1097.22,"better"
1103.22,"Hillary Clinton's comments and"
1105.289,"they were angry comments and you"
1106.94,"see her making this i was"
1108.65,"watching I was starting to fall"
1110.63,"asleep watching because you talk"
1113.48,"to stay awake this space so I'm"
1115.64,"starting to doze off and then I"
1117.47,"heard the word deplorable I said"
1119.059,"whoa and irredeemable thinking"
1122.659,"but her comments display the"
1125.72,"same sense of arrogance and"
1127.46,"entitlement that letter to"
1128.809,"violate federal laws secretary"
1130.94,"of state high and delete 33,000"
1136.13,"email"
1151.87,"think of it thirty-three"
1153.64,"thousand but it really had to do"
1156.04,"with yoga and the wedding"
1157.75,"yo so what do we do we give yoga"
1160.3,"five and the wedding three right"
1162.4,"where the rest of the destroyer"
1166.03,"phones and think of this with a"
1167.68,"hammer bomb 13 of them but"
1171.52,"classified information in the"
1173.47,"reach of our enemies lie to"
1174.88,"Congress and self-government"
1176.89,"favorites and axis just sells"
1180.309,"government favors and axes it's"
1183.22,"the same attitude of arrogance"
1185.86,"and entitlement that explains"
1187.96,"why she has never taken"
1190,"accountability for the disaster"
1192.73,"she created in the Middle East"
1195.25,"what you're seeing is largely a"
1197.71,"creation of Barack Obama and"
1200.86,"Hillary Clinton"
1205.88,"before she came into office"
1207.35,"Libya was stable Syria was under"
1210.74,"control right just said Iraq was"
1214.4,"seeing a reduction in violence"
1215.96,"and Iran was being totally"
1218.12,"choked off by sanctions they"
1219.86,"were not they were not gonna"
1221.96,"make the group we today and you"
1226.07,"see it today we call Isis this"
1229.43,"is the group that was formed we"
1231.83,"call Isis and was close to being"
1234.68,"extinguished now after hiller"
1237.38,"here's what we have living Syria"
1241.13,"and Iraq are in total chaos"
1244.1,"Iran is on the path to nuclear"
1246.98,"weapons and is becoming not a"
1249.05,"local power but a world power so"
1252.08,"fast how fast is taken"
1255.26,"they were dying two years ago"
1257.57,"look what's happened"
1258.77,"and remember the 400 million in"
1262.01,"cash"
1263.06,"well that turns out to be wrong"
1265.07,"I'm sorry it turned out to be"
1267.02,"1.7 billion in jest"
1273.44,"how can you imagine can you"
1275.299,"imagine the scene of 1.7 billion"
1278.48,"in cash different denominations"
1281.419,"I mean the whole thing is so it"
1283.58,"wasn't 400 milliliters 1.7"
1285.919,"billion who does is where were"
1288.71,"these people coming from and now"
1290.6,"you look at Iran and their"
1292.7,"Bolton they want to shoot down"
1294.32,"our airplanes you see what the"
1296.21,"little boats going around our"
1297.74,"ships you see that and talking"
1300.529,"they're talking they feel"
1302.149,"involved and after all of this"
1303.559,"boy is gonna be so different"
1306.98,"folks that promise"
1312.9,"can you imagine the captain on"
1315.63,"the destroyer and to keep"
1317.04,"circling with these little bugs"
1318.81,"he wants to shoot them out of"
1320.79,"the water self he was standing"
1323.7,"there like this just looking"
1325.29,"just looking saying what is"
1327.69,"going on where have we where we"
1330.87,"come in God Isis is spreading"
1333.45,"everywhere and launching attacks"
1335.58,"against the West her judgment on"
1339.66,"the economy is so bad"
1341.55,"Hillary's donors and advisors"
1343.35,"are the same people who gave us"
1345.51,"after the worst trait field in"
1347.94,"the history of our country in"
1350.34,"the history of our world there"
1352.74,"is definitely a trade deal has"
1354.42,"been as after anywhere in the"
1356.22,"world you look at upstate New"
1358.08,"York you look into England you"
1359.85,"look at colorado you look at the"
1361.71,"manufacturing that's been ripped"
1364.08,"out of Ohio and Pennsylvania and"
1366.87,"everywhere and it's got to"
1369.18,"Mexico and other places and I"
1371.79,"tell this story because i have a"
1373.08,"friend better than a consultant"
1374.82,"costs me nothing"
1375.93,"he is a great guy who builds"
1377.52,"plants and I said to him how are"
1379.59,"you doing he said I'm doing"
1380.76,"unbelievably we're building the"
1382.47,"greatest plants in the world"
1383.7,"where he said Mexico"
1385.65,"what about our country not so"
1387.36,"much ok it's going to change but"
1390,"was gonna go the opposite live"
1392.519,"they'll out China the entry into"
1396.059,"the World Trade organization's"
1397.739,"you where that got us and how"
1399.479,"she wants to approve"
1401.129,"trans-pacific partnership this"
1404.429,"will be"
1406.07,"she called it the gold standard"
1407.87,"this will be a disaster her"
1410.57,"policies that produce suffering"
1412.46,"everywhere but especially in our"
1414.2,"inner cities forty-five percent"
1416.21,"of african-americans under the"
1418.43,"age six are living in poverty"
1421.19,"fifty-eight percent of"
1422.57,"african-american youth are not"
1424.94,"employed more than 3,000 people"
1428.15,"have been shot in the city of"
1430.43,"Chicago since january first can"
1432.5,"you imagine by the way by the"
1435.14,"way that's worse than"
1436.76,"Afghanistan that's worse than"
1439.31,"these war-torn countries it's"
1441.56,"for dangers the jobs are gone to"
1445.61,"schools your family the"
1447.8,"communities are totally unsafe"
1449.9,"and to the African Americans"
1453.83,"living in those communities I"
1455.87,"say vote for Donald Trump what"
1459.44,"do you have to lose what I will"
1463.67,"fix it"
1465.05,"I well fixed"
1469.36,"I'll bring back your jobs and"
1472,"new security and I'll fight for"
1473.71,"you harder than anyone has ever"
1475.54,"fought before these city zip and"
1480.82,"run by the policies of Hillary"
1483.67,"Clinton and her friends and I'm"
1486.429,"telling you they're only getting"
1488.38,"worse than getting worse every"
1490.809,"time she wants you love and then"
1493.27,"she said see you like in four"
1496.299,"years but hopefully we're not"
1497.71,"going to be worried about"
1500.61,"and is really said it is really"
1504.51,"said what's happened to our"
1506.67,"inner cities they want your vote"
1508.77,"and by the way the Democrats and"
1510.929,"run them for 50 60 70 even a"
1513.54,"hundred years on interrupted a"
1516.57,"hundred years and look what you"
1519,"have"
1519.809,"I will fix it remember that i"
1523.26,"will section"
1525.48,"what do you have to lose"
1527.07,"somebody said oh that's not a"
1529.53,"nice thing what do you have to"
1530.61,"lose"
1531.12,"how can you be any more accurate"
1533.04,"than that what do you have to"
1535.71,"lose"
1536.88,"everywhere she goes scandal and"
1540.21,"failure follow just look at what"
1542.73,"she did in upstate New York's"
1544.74,"you promised 200,000 jobs and"
1547.83,"they ended up losing jobs"
1549.54,"remember she was running for the"
1550.919,"Senate it was a total disaster"
1553.38,"she said we're gonna bring jobs"
1554.79,"back it was told she didn't"
1556.559,"bring anything we lost jobs"
1558.36,"the only people she delivers for"
1560.91,"our her daughter's i'm going to"
1564,"deliver for the American people"
1565.89,"I promise"
1572.01,"not spending my money on this"
1573.72,"race bumps I'm spending my money"
1575.94,"I've got a lot of time energy"
1578.64,"and my money invested that's for"
1582.48,"sure"
1585.49,"so that includes lifting the"
1587.71,"restrictions we have to do this"
1589.6,"on American energy there's 50"
1592.66,"trillion dollars of untapped"
1594.73,"energy reserves in our country"
1596.74,"and we're going to unlock that"
1599.41,"vast protection"
1604.999,"that's gonna be an amazing"
1606.109,"unlocking to believe me this one"
1609.319,"action alone will raise the"
1610.669,"quality of life for tens of"
1612.289,"millions of Americans will be a"
1614.479,"rich country again we'll start"
1616.789,"paying off our debt will lower"
1618.979,"your taxes it's going to be a"
1621.349,"very beautiful thing to rise"
1626.119,"we're also going to completely"
1628.969,"reformed our trade deals for"
1631.399,"ford motor company just"
1633.289,"announced they're moving all of"
1635.749,"their small car division they're"
1638.809,"moving where are they moving"
1639.949,"they're moving to Mexico"
1643.72,"this won't happen if I'm elected"
1646.33,"president believe me people are"
1649.51,"not going to be sealing our"
1651.85,"companies and we're not going to"
1653.74,"be losing our jobs and have"
1655.84,"somebody like four or carrier or"
1658.78,"all of these thousands of"
1660.37,"companies that are moving if"
1662.11,"they think they're gonna move"
1663.34,"fire all of their employees so"
1665.77,"we get unemployment and we get"
1667.57,"no tax"
1668.62,"they're gonna make product and"
1670.03,"brand new plants is another"
1671.38,"country selling into our country"
1673.39,"against and remember this it"
1676.21,"will now be crossing a very very"
1677.86,"strong border ok very way to"
1682.33,"charge them a 35-percent tax on"
1684.97,"their product and you know what"
1686.409,"they're going to say they're"
1687.7,"gonna say we're not moving"
1688.9,"because if we have to do that no"
1690.49,"longer make sensible and the"
1692.5,"politicians could have done it"
1694.9,"they could have done it they"
1696.19,"don't want to do it because they"
1697.57,"controlled by special interest"
1699.49,"folks it's very simple"
1701.59,"meanwhile if we just stopped"
1704.26,"china from stealing our"
1706.03,"intellectual property alone with"
1708.94,"say two million jobs a year we"
1712.75,"don't even talk to China about"
1714.19,"it right now our trade deficit"
1717.34,"goods all over the world is"
1719.5,"nearly 800 billion dollars a"
1722.74,"year think of it who makes these"
1724.39,"deals"
1725.2,"who makes these do we have a"
1727.27,"trade deficit of 800 big dollars"
1732.22,"a year and then they say I'm"
1734.559,"again straight long against"
1736,"feels like that I can"
1738.31,"you better work I mean you're"
1740.14,"better off without him this"
1742.72,"subtracts from our gdp our"
1745.99,"economy grew only 1.1 percent in"
1749.02,"the last water and that's a"
1750.58,"catastrophe if China goes down"
1753.1,"to seven or eight percent it's"
1754.9,"like a national emergency we"
1756.94,"have 1.1 percentage of that this"
1760.36,"is the weakest so-called"
1761.95,"recovery since the Great"
1763.66,"Depression another 14 million"
1766,"people have left the workforce"
1767.74,"and entirely it all came in"
1770.65,"entirely since president obama"
1773.05,"came into office"
1775.33,"another major reform is going to"
1778.03,"be school choice i've outlined a"
1780.04,"plan to provide every"
1781.33,"disadvantages child American to"
1783.94,"choose the private-public magnet"
1786.16,"or religious tool of his or her"
1789.22,"choice for those of you that"
1791.8,"believe in education my god this"
1795.79,"will help lift millions of"
1798.28,"african-american and hispanic"
1800.59,"children out of poverty since"
1803.83,"president obama came into office"
1805.69,"another two million Hispanic"
1808.39,"Americans have fallen into"
1810.22,"probable this is unacceptable to"
1813.58,"the Hispanic community I say we"
1816.28,"are going to protect your jobs"
1818.29,"we are going to build up your"
1819.94,"schools and we are going to"
1821.83,"deliver safety and opportunity"
1824.35,"to your children and he deserved"
1827.399,"earlier this week along with my"
1832.979,"daughter Ivanka I also wrong"
1838.019,"he's got a great heart and i"
1840.929,"will tell you i also rolled out"
1843.239,"a plan to help our mothers and"
1844.979,"our families get affordable"
1846.179,"childcare a married couple"
1850.32,"earning 50000 dollars per year"
1852.419,"with two children and eight"
1854.549,"thousand dollars and childcare"
1856.049,"expenses will say thirty-five"
1858.509,"percent from their current text"
1860.339,"a married couple earning"
1863.519,"seventy-five thousand dollars a"
1865.499,"year with two children and"
1866.759,"$10,000 childcare expressed will"
1869.94,"receive a thirty percent"
1871.71,"reduction in your tax millions"
1875.249,"of low-income people will be"
1877.529,"removed from the tax rolls"
1879.989,"entirely a trump administration"
1883.019,"will deliver every American"
1885.659,"three things a great economy as"
1888.57,"safe country and an honest"
1890.759,"government free of corruption"
1892.229,"we're going to get rhythm"
1897.66,"I'm going to reduce taxes big we"
1900.84,"are going to reduce taxes and by"
1903.15,"the way Hillary Clinton is going"
1905.34,"to raise your taxes very very"
1907.86,"substantially"
1910.89,"we're going to reduce tax"
1912.72,"eliminate horrible regulations"
1915.54,"unleash American energy of . the"
1918.48,"great judges save the Second"
1920.67,"Amendment reduce crime create"
1923.37,"school choice and illegal"
1925.65,"immigration and renegotiate our"
1928.17,"terrible trade deals to put"
1930.45,"Americans back to work and to"
1932.67,"put Americans first"
1938.659,"we will rebuild our roads our"
1941.179,"bridges our tunnels our highways"
1943.609,"airports schools and hospitals"
1945.2,"american cars will travel the"
1947.869,"roads American planes will soar"
1950.84,"the skies and American ships"
1952.82,"will control the Seas American"
1956.749,"seal will send new skyscrapers"
1959.69,"into the clouds that influence"
1961.669,"Denver's they have some very"
1964.07,"nice guy straight American hands"
1967.19,"will rebuild this nation and"
1968.779,"American energy mine from"
1971.09,"American sources willpower this"
1974.269,"nation American work will be"
1979.849,"hired to do the job we will put"
1986.149,"new American steel into this"
1988.789,"sign of our constant i will find"
1992.989,"for every neglected part of this"
1995.929,"nation and I will fight to bring"
1997.909,"us all together united in common"
2001.09,"purpose and common dreams"
2003.07,"imagine what our country could"
2005.619,"accomplish if we started working"
2007.749,"together as one people under one"
2011.32,"God saluting one American plan"
2021.389,"it's time to break with a bitter"
2024.719,"failures of the past"
2040.59,"it's time to just we have to"
2043.289,"break we have to break with"
2044.82,"those stairs we have so many"
2046.289,"fish you know think about it we"
2048.419,"don't want any more folks"
2049.53,"whether we win we don't win we"
2052.2,"don't win with crime we don't"
2054.03,"want with schools we don't we"
2056.099,"train our military completed our"
2059.04,"vets are being treated properly"
2060.96,"and we are going to treat our"
2062.28,"vets rock"
2068.14,"we lose with healthcare we don't"
2070.09,"want anymore we don't want our"
2072.13,"military can't beat Isis can you"
2074.8,"imagine the great general"
2076.99,"douglas began their or the great"
2079.57,"general george tak saying we"
2083.38,"can't be nice"
2087.9,"Pat would rip your heart out of"
2089.76,"you ever said we can't be"
2092.58,"can you imagine that can you"
2094.77,"imagine what they spinning right"
2096.69,"now they're watching they're"
2098.13,"spinning in their graves and so"
2099.78,"often the last be how do you"
2102.06,"defeat I said you know what I"
2103.53,"have a real chance of winning"
2105.06,"I don't want to tell the enemy"
2106.71,"how I am thinking does that make"
2109.26,"sense"
2112.26,"can you imagine General Douglas"
2114.39,"forgot they're saying and reduce"
2116.13,"garments well that's a very good"
2118.41,"question Jim we're going to him"
2120.54,"from the front on october seven"
2122.52,"at three o'clock in the"
2124.41,"afternoon and then we're going"
2126.66,"to attack them from the back if"
2128.73,"we do well from the front but by"
2131.91,"that time the front is a"
2133.29,"well-fortified we may not do as"
2135.15,"well keep knocking you imagine"
2137.13,"these people"
2139.859,"i will give you good results"
2142.529,"don't worry how I get there okay"
2144.69,"please"
2149.11,"we had a clown today an absolute"
2151.48,"loud Robert case he supposed to"
2154.06,"be a next week's been there"
2155.05,"forever"
2155.77,"by the way he writes his book he"
2157.27,"says bad about everybody that is"
2158.92,"work for it's been there for a"
2160.03,"long time everybody that this"
2161.95,"works which God he's a nasty guy"
2163.51,"probably has a problem that we"
2165.16,"don't know about what he said"
2166.48,"nasty guy and he spoke badly"
2168.79,"about me she spoke badly about"
2170.26,"Obama speaks badly about it"
2172.21,"never met the guy never saw him"
2174.55,"I saw on television didn't like"
2175.9,"him"
2176.44,"the end result is look what we"
2177.91,"are is a mess okay he's the best"
2180.01,"so he goes out and he says"
2181.33,"negative things about me I never"
2182.65,"met him I never talked to"
2183.97,"believe me I am so much better"
2186.79,"at what he's doing that he is"
2189.52,"you won't even believe it look"
2191.26,"what he gave us look at the mess"
2193.48,"of all of these people that have"
2195.82,"been there for so many years"
2197.56,"look what we have look at the"
2199.57,"Middle East if we never touched"
2201.25,"that we would have been a hell"
2202.6,"of a lot better off than we are"
2203.86,"right down want to shave all of"
2207.64,"the body but most importantly"
2209.83,"the blood that a death and what"
2212.98,"do we have now we're worse shape"
2215.02,"than we were 15 years ago by a"
2217.06,"factor of 10 and we spent six"
2220.3,"trillion dollars six trillion"
2223.63,"that seems to be the new number"
2225.34,"six trillion much more"
2227.08,"importantly the lives that we've"
2229.15,"lost because we're dealing with"
2231.28,"incompetent people with dealing"
2233.38,"with stupid people"
2234.91,"we're dealing with people like"
2236.02,"Robert Gates that don't have a"
2237.85,"clue"
2238.51,"and then when they leave off as"
2239.74,"to criticize everybody I don't"
2242.14,"like critics I don't like"
2243.52,"critics I like the people that"
2245.26,"get it done and get it done"
2246.73,"right"
2252.41,"we need your grades a new"
2254.63,"inclusive and prosperous future"
2257.39,"we can do that"
2259.04,"jobs will return income will"
2261.86,"rise and new factories will come"
2264.71,"rushing back to our shores"
2266.18,"that's what we have to have once"
2269.51,"more we will have a government"
2271.85,"of by and for the meal we"
2276.74,"willnae America wealthy again we"
2280.97,"will make America strong again"
2284.06,"we will make America safe again"
2289.01,"and we will make America great"
2293.93,"again thank you i love you thank"
2296.9,"you Colorado got"
2298.42,"god bless you thank you colorado"
2302.56,"no vendor"
2336.4,"ok"
