"start","word"
1047.34,"stories of three women who had"
1049.86,"pivotal moments changed my life"
1051.81,"and set me on a course of social"
1053.7,"justice activism and public"
1055.56,"service the first woman is my"
1058.44,"mother"
1059.19,"her name was Dorothy she was"
1062.37,"abandoned by her parents as a"
1064.23,"young girl she ended up out in"
1066.99,"her own at 14 working as a"
1069.12,"housemaid when I learned about"
1072.33,"this many years later I asked"
1076.17,"how she managed to grow up into"
1077.91,"a warm loving person and not"
1080.67,"become bitter and broken and"
1083.37,"here's what she said one word"
1085.83,"kindness she was saved by the"
1089.73,"kindness of others like the"
1092.76,"teacher who saw she had nothing"
1094.14,"to eat at lunch and brought"
1096.18,"extra food to share the lessons"
1098.67,"she passed on to me was simple"
1100.95,"but powerful no one gets through"
1104.61,"life alone we have to look out"
1107.19,"for each other and lift each"
1109.41,"other up"
1110.4,"she made sure i learned the"
1112.11,"words of one of the Creed's of"
1114.42,"our methodist faith to all the"
1115.98,"good you can for all the people"
1117.36,"you can in all the ways you can"
1119.19,"as long as ever you can"
1121.5,"that mission guides me still"
1123.63,"today when I stumbled it helps"
1125.91,"pick me up because there's"
1128.07,"always more good to do and more"
1129.81,"people to help if we keep our"
1132.03,"eyes open especially kids when I"
1136.2,"met a terrified little girl in"
1137.79,"Nevada who burst into tears"
1140.4,"because she worried her parents"
1143.37,"would he be deported it hit me"
1144.81,"right in the gut"
1146.1,"I knew how hard-working parents"
1147.84,"were I knew the sacrifices they"
1150.75,"were making so that she could"
1152.64,"have a better life when I met a"
1155.22,"little boy in flint michigan who"
1157.59,"got sick from drinking water"
1159.21,"poisoned with lead it just made"
1162.15,"me so"
1162.79,"angry and determined to work"
1164.98,"even harder every one of our"
1167.98,"children deserves the chance to"
1170.41,"share in the promise of America"
1172.03,"the second woman I want to tell"
1174.94,"you about is Marian Wright"
1176.2,"Edelman she was a lawyer for the"
1179.71,"n-double-a-cp in Mississippi"
1181.66,"first african-american woman to"
1183.82,"pass the Mississippi bar she was"
1186.88,"an ally of dr. King and robert"
1188.98,"kennedy and the founder of the"
1190.72,"Children's Defense Fund and"
1192.85,"altogether remarkable person one"
1196.45,"day during my first semester in"
1198.04,"law school I saw a flyer we used"
1199.66,"to have those flyers on a campus"
1201.58,"bulletin board and marion was"
1204.16,"coming to give a lecture I made"
1206.08,"sure to be there and what I"
1207.88,"heard was captivating American"
1210.79,"talked about creating a head"
1212.26,"start program in Mississippi and"
1214.78,"using her legal education to"
1216.58,"make life better for poor"
1217.99,"children and families something"
1220.72,"just clicked in my brain I began"
1224.68,"to see how I could translate the"
1227.59,"commitment to helping others"
1228.7,"I've learned from my mother my"
1230.35,"church into real social change"
1234.31,"I went up to her and I said"
1235.21,"could I work for you this summer"
1237.67,"she said sure but I can't pay"
1239.8,"you i said well i am paying my"
1242.32,"way to law school so i have to"
1243.94,"get paid"
1244.72,"she said well you can figure out"
1245.53,"how to get paid you can have a"
1247.69,"job"
1249.159,"so I figured out how to get a"
1251.559,"grant to get paid and went to"
1253.359,"work for her"
1254.769,"after graduation I could have"
1256.599,"followed my classmates to a"
1258.879,"high-powered law firm but I went"
1260.499,"to work for Marion at the"
1262.299,"Children's Defense Fund instead"
1263.769,"she sent me door-to-door in New"
1266.049,"Bedford Massachusetts on behalf"
1267.789,"of children with disabilities"
1269.109,"who were denied the chance to go"
1271.119,"to school back then and i"
1273.279,"remember meeting a young girl a"
1274.69,"wheelchair in the small back"
1276.22,"porch of her house she told me"
1278.499,"how badly she wanted an"
1279.849,"education but it just didn't"
1281.649,"seem possible"
1282.82,"my heart went out to her and I"
1284.859,"wanted to help but it became"
1287.139,"clear to me that simply carrying"
1290.259,"it is not enough that wouldn't"
1293.32,"force the public school to build"
1295.57,"more wheelchair ramps to put"
1297.099,"more resources into special"
1298.479,"education i learned that to"
1301.119,"drive real progress you have to"
1303.789,"change both hearts and laws so"
1308.109,"we gathered evidence we built a"
1310.269,"coalition and our work helped"
1312.399,"convince Congress to ensure"
1313.72,"access to education for all"
1316.119,"students with disabilities and"
1318.609,"that experience turned me into a"
1320.229,"lifelong advocate for children"
1321.879,"and families i went to South"
1323.889,"Carolina to investigate the"
1325.33,"plight of 12 and 13 year old"
1327.729,"boys imprisoned alongside grown"
1329.799,"men who had committed serious"
1331.929,"felonies in Alabama helped"
1334.57,"expose the racism of segregated"
1336.609,"academies in Arkansas Iran legal"
1339.489,"aid clinic that provided"
1340.72,"representation to poor families"
1342.549,"and prison inmates who could not"
1344.799,"afford it"
1345.82,"when Bill was elected president"
1347.95,"a lot of people were surprised"
1349.749,"and even threatened by the idea"
1351.999,"of an activist as first lady but"
1355.179,"I wasn't about to quit then"
1356.379,"either i fought for universal"
1358.509,"healthcare and ended up working"
1360.309,"with Republicans and Democrats"
1361.989,"in Congress to create the"
1363.669,"Children's Health Insurance"
1364.359,"Program which covers 8 million"
1366.429,"kids today"
1378.36,"the third woman who changed my"
1380.91,"life was named Sophia the"
1384.54,"seventeen-year-old captain of a"
1387.03,"high school basketball team in"
1389.88,"New York City it was the late"
1392.94,"nineteen nineties and Democrats"
1394.68,"in New York were urging me to"
1395.85,"run for the Senate and I kept"
1397.29,"telling them no after all no"
1400.32,"first lady had ever done"
1401.64,"anything like that myself hadn't"
1405,"run for anything since student"
1406.29,"council had always been an"
1408.87,"advocate not a politician but"
1411.48,"then one day I visited that"
1413.79,"school in New York for an event"
1415.38,"with young women athletes with"
1417.66,"Billie Jean King hanging above"
1420.24,"our heads was a big banner that"
1422.13,"said dare to compete before my"
1427.56,"speech Sophia introduce me she"
1430.59,"was tall and as we shook hands"
1433.38,"she bent over and whispered in"
1435.39,"my ear dare to compete mrs."
1438.42,"Clinton dare to compete once"
1441.72,"again something just clicked for"
1444.84,"years i have been telling young"
1446.64,"women to step up participate go"
1448.92,"for what you believe in"
1451.23,"could it be I was afraid to do"
1453.03,"something i had urged so many"
1455.49,"others to do well it was a"
1458.28,"difficult transition becoming a"
1461.31,"candidate for the first time"
1462.6,"back in that New York Senate"
1464.43,"race even all these years later"
1467.04,"I confess I don't enjoy doing"
1469.5,"some of the things that come"
1470.76,"naturally to most politicians"
1472.26,"like talking about myself"
1475.76,"but took that leap then for the"
1477.95,"same reason I'm running now to"
1480.53,"even the odds for those who got"
1482.27,"the odds stacked against them"
1483.59,"especially children and families"
1485.51,"and I've learned that in a"
1487.04,"democracy if you want to help"
1489.05,"the greatest number of people"
1490.13,"you have to push for reform from"
1493.55,"both the outside in and the"
1495.32,"inside out"
1496.79,"we need activists and advocates"
1498.53,"entrepreneurs and innovators"
1501.05,"teachers and mentors people who"
1504.14,"change lives every day in a"
1506.15,"million quiet ways we also need"
1508.88,"strong principled leaders who"
1511.13,"can win votes right laws"
1513.17,"allocate resources and do the"
1515.51,"slow hard business of governing"
1517.73,"now of course politics can be"
1520.94,"discouraging this election in"
1524.18,"particular can be downright"
1525.41,"depressing sometimes but it"
1528.71,"matters it really does it"
1531.02,"matters for our families our"
1532.4,"communities and our country and"
1534.23,"the world our most cherished"
1537.23,"values are at stake every"
1540.5,"election is important from"
1541.73,"school board to state Senate to"
1544.13,"president but this time is"
1547.4,"different we are facing a"
1549.83,"candidate with a long history of"
1552.44,"racial discrimination in his"
1554.39,"businesses who retweets white"
1558.14,"supremacists who the birther"
1561.59,"movement to GD legitimize our"
1564.53,"first black president he's still"
1566.81,"lying about it today he refuses"
1569.66,"to apologize to President Obama"
1571.49,"his family and the American"
1573.35,"people we have to stand up to"
1576.08,"this hate"
1577.52,"we cannot let it go"
1610.72,"and when we do that we send a"
1614.44,"clear message"
1616.57,"America is better than this"
1619.09,"America is better than Donald"
1620.98,"Trump just as important we have"
1623.86,"a chance to make real progress"
1626.049,"together in our country"
1634.4,"I need you I need you as"
1637.19,"partners not just for winning"
1639.11,"this election but for driving"
1641.18,"real change over the next four"
1643.16,"years the fights ahead of us are"
1645.92,"bigger than one election one"
1647.21,"president or even one generation"
1649.49,"it's going to take all of us"
1651.86,"working side-by-side to build"
1654.23,"the kind of future we want"
1656.09,"that's why if I'm in the White"
1657.98,"House young people will always"
1659.63,"have a seat at any table where"
1661.79,"any decision"
1672.71,"so if you believe diversity as"
1676.49,"America's strength not America's"
1678.98,"burden join us if you believe"
1682.13,"the minimum wage should be"
1684.919,"aliens living wage and no one"
1686.87,"working full-time should have to"
1688.7,"raise their children and poverty"
1690.83,"join us"
1699.1,"if you believe that climate"
1701.049,"change is real and that we can"
1703.24,"save our planet while creating"
1704.65,"millions of good-paying clean"
1706.299,"energy jobs join us"
1714.6,"if you believe that every man"
1717.27,"woman and child in America has"
1719.28,"the right to affordable quality"
1721.5,"health care join us"
1730.49,"if you believe we should finally"
1732.53,"guarantee equal pay for women"
1734.48,"join us"
1752.74,"and here's how you can join us"
1754.63,"go to i will vote . com and"
1759.4,"register today"
1761.26,"register your friends register"
1763.03,"everyone you know this is going"
1766.03,"to be close"
1768.04,"we need everyone off the"
1769.27,"sidelines not voting is not an"
1772.84,"option that just plays into"
1774.91,"Trump's hands it really does"
1782.4,"text join jo I n24 7246 right"
1787.02,"now or go to Hillary Clinton"
1788.55,"dot-com and sign up to volunteer"
1790.5,"understand here at Temple you're"
1793.65,"already organizing campaign"
1795.99,"tailgates at every football game"
1797.61,"and having a lot of fun doing it"
1800.76,"we have 50 days 50 days to reach"
1807.9,"everybody we possibly can to not"
1811.71,"only win an election that's just"
1813.78,"the first step then to keep the"
1816.12,"progress going go even further"
1818.52,"make it absolutely clear that"
1821.79,"we're going to shape a future"
1822.96,"that represents the best of who"
1825,"we are"
1825.96,"so talk to your classmates talk"
1827.79,"to your neighbors help us stand"
1829.89,"up for our best values and"
1831.75,"reject prejudice and paranoia"
1842.47,"you know I mentioned my mother"
1844.6,"and the kindness she experienced"
1849.159,"her life was so neglected that"
1852.549,"when she went to work as that"
1854.11,"housekeeper / babysitter at the"
1856.929,"age of 14"
1858.61,"it was the first time she ever"
1861.37,"saw a family that loved each"
1864.309,"other where the parents love"
1867.039,"their children cared for them"
1869.77,"land for them where she learned"
1873.94,"the lessons that enabled her to"
1876.76,"be such an extraordinary mother"
1878.83,"to me and my brothers everything"
1882.789,"I've learned in my life"
1884.83,"convinces me that love Trump's"
1889.179,"heat"
1900.269,"so please join us in working"
1902.789,"together there's no doubt in my"
1906.389,"mind that young people have more"
1909.389,"at stake in this election than"
1911.07,"any other age group and when you"
1916.139,"turn out and vote this fall we"
1918.779,"will be sending a message much"
1920.399,"larger than even the outcome we"
1924.599,"will say we can build a future"
1926.309,"where all our children have the"
1928.409,"opportunity to live up to their"
1929.94,"god-given potential no matter"
1931.559,"who they are where they're from"
1933.809,"what they look like or who they"
1935.339,"love"
1936.179,"that's the America we believe in"
1938.639,"that's the America worth"
1940.589,"fighting for"
1941.94,"that's what we got to do to"
1943.919,"stand together we are stronger"
1946.259,"together and let's make sure"
1947.999,"love Trump's hey thank you"
