"start","word"
291.009,"Clinton to stand up for public"
292.659,"education when she was first"
296.65,"lady of the united states we"
299.08,"trust her to represent our"
300.4,"country and we trust her to"
302.74,"inspire us by saying yes it does"
304.84,"take a village to raise a child"
307.599,"we trusted her for saying that"
308.889,"the day came when she was"
314.05,"elected United States Senator"
315.55,"for a state that was hit with"
317.74,"the worst act of terrorism in"
319.509,"the united states history the"
321.61,"people of New York entrusted"
323.409,"Hillary Clinton to represent"
325.389,"them and do her best to make"
327.52,"that state whole again"
329.11,"New York trusted are we trust or"
330.639,"two and then and then came that"
337.96,"moment when President Obama our"
340.93,"native son turned to her and"
343.3,"said Hillary I want to entrust"
345.129,"you with one of most important"
347.05,"jobs in the cabinet of the"
348.699,"United States of America"
350.379,"I want you to be my secretary of"
352.18,"state and represent the United"
353.83,"States of America around the"
355.33,"world"
356.229,"President Obama entrusted her"
357.939,"with that responsibility and"
360.43,"when the day and when the day"
364.81,"came one of the most serious"
366.969,"moments in recent history when"
369.789,"they gathered in that situation"
370.93,"room in the White House and when"
373.389,"they were getting communications"
374.8,"from on the ground and Pakistan"
376.36,"about the fate of Osama bin"
378.159,"Laden take a look closely that"
380.139,"photographed who did President"
382.24,"Obama want next to him his"
384.729,"trusted adviser to secretary of"
386.529,"state it was Hillary play"
389.21,"and as a candidate for president"
398.479,"nited states we trusted her to"
399.86,"take the campaign to a level"
401.84,"that we would respect to discuss"
404.15,"the issues of the day and she"
405.8,"did it"
406.61,"we entrusted her with the"
407.84,"responsibility to put together a"
409.43,"convention that United our party"
411.919,"and she did it I am I am proud"
417.74,"that my colleague Bernie Sanders"
420.02,"is now actively campaigning for"
422.06,"Hillary Clinton for president"
423.47,"and when it came to that moment"
429.08,"when Hillary Clinton had to pick"
431.18,"her running mate she couldn't"
433.13,"pick a better person she picked"
434.96,"my colleague someone you'll get"
436.61,"to know even more is this"
437.87,"campaign develops an"
439.31,"extraordinarily solid principled"
442.009,"man Tim Kaine of Virginia and"
444.47,"excellent running may provide"
445.669,"spread the United States it's"
448.37,"been a matter of trust in a"
449.659,"record of trust working families"
451.819,"across America working families"
453.979,"right here in Illinois and"
455.419,"across the river in Iowa can"
457.25,"trust Hillary Clinton to stand"
459.02,"up for those working families"
460.759,"let's give her a big round of"
461.9,"applause our next president"
463.849,"State Hillary"
472.78,"hello"
477.19,"wow thank you all thank you"
483.94,"thank you so much and it's"
488.77,"wonderful to be back I had such"
490.48,"a good time last year I said put"
493.54,"that back on my calendar for"
495.22,"labor day I want to be on the"
496.93,"banks of the Mississippi with"
499.96,"friends from Illinois and Iowa"
502.06,"talking about how we're going to"
504.13,"make this economy works for"
505.6,"everybody not just those at the"
508.33,"top and it gives me such a great"
511.93,"sense of real privilege and"
515.229,"honor to be up on this stage"
518.11,"with the people you see before"
519.669,"you starting with my friend and"
522.46,"former colleague the great"
524.5,"senator from Illinois dick"
526.36,"Durbin who has been in so many"
529.93,"ways the conscience of the"
532.96,"United States Senate you heard"
534.49,"him say he comes from a union"
536.65,"family he knows what hard work"
538.99,"is he stands up every day in"
541.839,"that Senate i hope you get a"
543.04,"chance to watch him on c-span"
544.54,"sometime because he carry such"
548.26,"passion and conviction in his"
551.2,"voice about everything that he's"
553.6,"fighting for"
554.86,"so thanks to our friends from"
556.72,"Illinois for sending dick Durbin"
558.88,"to the Senate for all the years"
561.07,"and for however long he wants to"
564.19,"be there and please be sure he"
567.339,"is joined by tammy duckworth as"
570.339,"your next senator dick dick"
575.29,"reminded me that I endorse Tammy"
577.839,"here last year I was looking for"
580.36,"the right occasion to do that"
581.83,"and I figured right here in her"
584.53,"state would be the perfect"
587.35,"opportunity"
589.48,"I just can't tell you how much I"
591.25,"admire this brave woman and"
594.82,"she's going to bring so much to"
596.71,"the Senate to our national"
598.63,"debate about issues that are"
601.18,"critical to America's future so"
603.94,"please do everything you can"
605.699,"make sure the chammy is in the"
607.799,"Senate and let me also recognize"
611.699,"and thank your congresswoman"
614.129,"cheri bustos thank you sharon"
621.329,"has already made a great"
622.859,"impression in the Congress and"
625.169,"she is working hard every day"
627.029,"she's another keeper"
629.069,"she's somebody who will only do"
631.41,"more and more as she is there"
633.569,"longer and has the chance to"
635.399,"really make things happen for"
637.889,"her constituents i also want to"
640.319,"recognize my friend congressman"
642.299,"Dave loebsack from across the"
644.309,"river who was here earlier i"
649.919,"don't think i need to remind"
651.329,"everybody from i will but please"
653.549,"turn out and vote not only for"
656.189,"day but vote for democrats vote"
658.29,"for patty judge for senate vote"
660.689,"for other Democrats for Congress"
662.819,"and it's a thrill to be here"
666.449,"with three great union leaders"
669.779,"people who I admire and really"
673.529,"appreciate the chance to work"
674.939,"with and look forward to working"
676.47,"with as president of the UAW"
679.889,"president international dennis"
682.649,"williams ibw International"
686.069,"President Lonnie Stephenson and"
688.439,"of course president of the n.e a"
691.799,"for the educators well a Eskesen"
695.279,"now each of these leaders are"
700.109,"pretty special people and I"
702.569,"think you know Doug was pretty"
704.999,"happy that they're here he told"
706.41,"me we got three international"
707.609,"president's here and i said no"
710.819,"in these three they're happy to"
712.619,"be here this is this is not some"
715.379,"kind of Labor Day obligation"
716.999,"they are with their members"
718.679,"they're working on behalf not"
720.269,"only of those in the union but"
722.73,"we know it was just proving"
724.679,"again last week that unions not"
728.069,"only raise incomes and provide"
731.999,"benefits for union members but"
734.909,"because of unions everybody is"
737.759,"better"
738.13,"off and that's a message i'm"
740.23,"going to talk about every single"
742.45,"day in this campaign now this is"
747.94,"such a beautiful day and you all"
750.1,"came out here to celebrate Labor"
753.01,"Day with all of us and i am"
755.47,"thrilled that i have a chance to"
757.81,"just say a few words i really"
761.08,"believe we are stronger together"
762.28,"that was the theme of our"
763.57,"convention and coming out"
765.61,"tomorrow"
766.66,"tim kaine and i have a book"
767.77,"called stronger together and"
769.99,"i'll tell you why we did this"
773.74,"book i think if you run for"
777.52,"president"
778.87,"you want to tell people what you"
780.1,"want to do right and what I've"
784.69,"tried to do in this book and"
786.07,"it's so great having senator"
787.99,"Cain by my side now is to lay"
790.54,"out a blueprint for america's"
792.25,"future"
793.33,"how are we going to get more"
794.35,"good jobs infrastructure jobs"
796.78,"advanced manufacturing jobs"
798.91,"clean renewable energy jobs how"
801.4,"are we going to make sure that"
803.05,"the economy not only is growing"
804.94,"and producing more jobs with"
806.23,"rising incomes but is being fair"
809.71,"so the people are treated fairly"
812.41,"that's why we support we support"
815.26,"raising the national minimum"
817.33,"wage so that you're not living"
819.49,"in poverty when you work"
821.35,"full-time my opponent thinks"
825.1,"wages are too high"
826.84,"I don't know who he talks to but"
829.42,"he actually says that he doesn't"
830.65,"believe in raising the national"
832.27,"minimum wage i also believe in"
835.09,"doing more to support small"
836.2,"businesses"
837.4,"my dad was a small businessman i"
839.41,"believe that we need to do"
841.66,"everything we can to help small"
843.19,"businesses succeed"
845.26,"tim kaine and I were together in"
846.76,"Cleveland earlier we talked"
848.08,"about that Tim's dad ran a union"
851.98,"shop ironworkers and he's proud"
855.76,"of that that he had a small"
858.16,"business father who ran a union"
860.68,"shop and employee union workers"
863.23,"providing good products i also"
869.98,"believe that we"
871.99,"have got to finally guarantee"
873.79,"equal pay for women's work and"
882.52,"that's because I believe in"
886.33,"fairness I don't want to see"
888.49,"anybody treated unfairly and"
891.279,"discriminated against I don't"
892.66,"care who you are if you're"
893.41,"willing to work and do your part"
895.93,"you should be able to get ahead"
897.7,"and stay ahead that is the basic"
900.61,"bargain of america so if you"
903.04,"look at this book which I hope"
904.6,"you will it stands in stark"
907.18,"contrast to Donald Trump he says"
910.63,"I alone can fix it now the folks"
917.8,"i met during this campaign and"
920.8,"for many years before know that"
924.58,"we have challenges know we've"
926.68,"got to come together and believe"
928.81,"we have to work together to fix"
930.82,"what our problems are that's my"
934.27,"view i want us to bring people"
937.06,"together just the way unions do"
938.98,"just the way people in"
941.62,"communities do and here in the"
944.02,"Quad Cities and across the"
945.94,"country we can see proof"
947.77,"everyday that we have to come"
949.72,"together to meet our challenges"
951.19,"so I'm going to continue to"
954.85,"emphasize that we want to be the"
957.97,"United in this campaign we"
960.61,"believe that America is already"
962.589,"great and that we can become"
963.82,"greater if we do our part when"
970.51,"somebody says I alone can fix it"
973.45,"think of the people he's leaving"
975.97,"out everybody else leaving out"
978.61,"our troops on the frontlines"
980.47,"leaving out"
981.91,"firefighters and police officers"
983.38,"who run for danger leaving out"
986.38,"teachers and educators who do"
988.899,"their best to change children's"
991,"lives"
992.77,"leaving out everybody else that"
996.49,"is his campaign a nutshell and"
1000.15,"what we've got to do in the next"
1001.8,"sixty three days is to present"
1004.29,"the video"
1005.699,"in of America we believe in so"
1008.399,"we're going to continue to say"
1009.779,"we're stronger together we're"
1011.22,"going to work together we're"
1012.869,"going to run a campaign of"
1015.569,"issues not insults and we are"
1026.069,"going to be absolutely strong in"
1029.699,"our support for unions because"
1032.1,"we know nobody gets through life"
1036.209,"alone unions help build the"
1038.61,"largest middle class and the"
1040.289,"history of the world in our"
1041.699,"country they thought for fair"
1043.919,"wages safe working conditions"
1046.049,"they've helped so many people"
1048.659,"get on that wrong to the middle"
1050.789,"class and their kids like dick"
1053.25,"Durbin go even higher so i am"
1056.519,"going to say no to attacks on"
1060.72,"unions i'm going to say no to"
1064.47,"rolling back collective"
1065.82,"bargaining i'm going to say no"
1067.59,"to unfair trade deals like the"
1070.139,"TPP i'm going to say no no to"
1075,"pension cuts that deny you the"
1076.95,"secure retirement that you have"
1078.57,"worked for and i'm going to say"
1081,"no to right-to-work it's not"
1084.149,"right for workers and has not"
1085.83,"right for America but i will say"
1091.529,"yes to the American Dream and"
1094.019,"here's what i believe the"
1095.789,"American Dream is big enough for"
1097.289,"all of us if we build that we"
1099.99,"will expand it and create more"
1102.21,"opportunities and as we run this"
1106.049,"campaign on issues are most"
1108.69,"important our most important"
1111.57,"goal is getting the economy to"
1113.039,"work for everybody there's"
1115.169,"nothing nothing more important"
1117.929,"and how do you do that by"
1119.88,"creating more jobs and what are"
1122.549,"some of the areas that I think"
1123.75,"we can really emphasize"
1125.279,"infrastructure our roads our"
1128.34,"bridges our tunnels our ports"
1130.35,"our airports"
1131.399,"also what we can't see our water"
1138.659,"systems are sewer systems we"
1144.21,"also need a new electric grid a"
1147.269,"modern electric grid to be able"
1148.979,"to take and distribute clean"
1150.989,"renewable energy i have a goal"
1152.489,"for us to install a half a"
1154.379,"billion more solar panels by the"
1155.969,"end of my first term it takes a"
1160.769,"lot of a lot of jobs a lot of"
1162.869,"people working to do that and"
1165.299,"then enough clean energy to"
1168.45,"power every home by the end of"
1170.159,"my second term i also want to"
1176.369,"finish the work a broadband"
1178.95,"interconnectivity we have places"
1181.259,"in our country that still have"
1183.869,"dialogue we have places where"
1186.299,"kids can't do the homework"
1187.769,"assignments their teachers give"
1189.059,"them because they don't have"
1189.839,"access to the internet that is"
1192.089,"so unfair"
1194.009,"think of all the jobs will"
1195.929,"create we finish that off and"
1198.57,"then let's look at advanced"
1199.679,"manufacturing I believe we can"
1202.529,"compete with anybody if we put"
1204.599,"our minds to it and i'm going to"
1206.729,"have a manufacturing Renaissance"
1209.309,"policy that will put people to"
1212.549,"work"
1214.71,"i I am so proud that denison"
1216.929,"Lonnie are here because they've"
1219.179,"been doing so much to really"
1221.639,"create the new industries and"
1224.489,"autos and what the ib w does in"
1227.94,"so many important areas of our"
1229.71,"economy"
1230.759,"I want to be your partner and I"
1232.769,"think it's especially important"
1234.269,"to recognize that when the chips"
1238.799,"were down in the auto industry"
1240.869,"was on its back"
1243.089,"President Obama did the right"
1245.46,"thing he say the American auto"
1248.19,"industry"
1251.03,"I supported and then and I"
1256.43,"support him just as strongly now"
1258.44,"the American auto industry just"
1260.54,"had the best year it had in a"
1262.73,"long time and that was because"
1264.86,"of the teamwork and the"
1267.74,"partnership that we had between"
1270.95,"the companies between the Union"
1272.99,"and because the president united"
1275.24,"states knew we had to save the"
1277.73,"auto industry Donald truck"
1280.01,"basically said he didn't care"
1282.83,"didn't matter to him just shows"
1284.9,"you how he doesn't understand or"
1287,"care about the real jobs that"
1289.76,"put bread on the table and give"
1291.26,"people a sense of purpose and"
1292.73,"dignity"
1293.75,"well you won't have to look far"
1295.28,"to find me in the Oval Office if"
1298.85,"I'm fortunate to be your"
1300.02,"president to do everything I can"
1301.64,"every single day to create more"
1303.53,"jobs to save job to bring jobs"
1306.32,"back from overseas and if you"
1313.37,"contrast that with Trump his"
1315.68,"track record his track record is"
1319.13,"just the opposite"
1321.14,"he actually hired a"
1322.88,"union-busting firm for one of"
1326,"his hotels in Las Vegas he built"
1328.58,"a career out of not paying"
1330.65,"workers for the work they did"
1332.96,"we're talking painters plumbers"
1334.37,"electricians people who thought"
1337.82,"it was a big deal working for"
1339.47,"Donald Trump one of his resorts"
1342.08,"casinos he stiffed them he"
1344.9,"sniffs small businesses like I"
1347.06,"said my dad was a small"
1348.17,"businessman he printed drapery"
1350.27,"fabrics he get an order he buy"
1353.42,"the material he get the silk"
1355.82,"screens made i would go"
1357.08,"sometimes to help him in his"
1358.88,"print plan to have these long"
1360.92,"tables the fabric would be laid"
1363.14,"out you would take the"
1364.52,"silkscreen you put it down you"
1366.08,"pour the paint in you take the"
1367.91,"squeegee you push it across you"
1370.04,"lift the screen up to go all the"
1371.3,"way down get on the next table"
1373.01,"all the way back took a lot of"
1375.38,"time took a lot of hard work"
1377.42,"when he finished he load up the"
1380.54,"fabrics in his car and he go"
1382.7,"deliver them"
1383.69,"I"
1384.23,"and so happy he never got a"
1386.87,"contract from Donald Trump I"
1394.04,"don't know what my family would"
1395.6,"have done that my dad did"
1397.76,"business with people like Trump"
1399.29,"who has told hundreds and"
1402.65,"hundreds of small business he's"
1404.45,"been soon 4,000 times for not"
1406.28,"paying the bills that he owes"
1409.04,"feet if my dad had been told"
1411.26,"sorry just kidding we're not"
1413.6,"paying you"
1415.91,"this is a man who wants to be"
1416.87,"President United States this is"
1419.15,"someone who doesn't even honor"
1422.69,"contracts that's what is so"
1426.02,"dangerous about this election"
1428.57,"when Donald Trump says what he"
1432.14,"says about the economy you know"
1434.54,"that he knows how to create jobs"
1436.58,"he had six bankruptcies in one"
1439.13,"bankruptcy alone a thousand"
1441.169,"people lost their jobs the"
1444.5,"numbers add up"
1445.94,"he talks about wanting to"
1449.12,"protect jobs in America but"
1451.46,"everything he makes he's made"
1453.98,"overseas he could have made"
1456.5,"suits and ties and furniture in"
1458.54,"the United States but no he made"
1460.34,"overseas he even hires workers"
1463.669,"from overseas and he tells"
1465.919,"people"
1466.82,"well he couldn't find Americans"
1468.74,"who wanted to work in the heat"
1471.679,"you can't make this stuff up"
1474.679,"Canyon it is truly unbelievable"
1477.98,"but what's even worse is what he"
1480.95,"says about foreign policy as bad"
1484.07,"as he is about our economy he"
1487.25,"has insulted our allies he has"
1490.1,"made common cause with dictators"
1492.02,"he has basically endorsed"
1495.02,"Vladimir Putin and his policies"
1497.809,"when he says I know more about"
1500.6,"Isis than the generals"
1503.549,"when he claims are armed forces"
1507.389,"are a disaster or insult a gold"
1512.61,"star family that's not just"
1515.429,"offensive that's dangerous and"
1518.61,"just today our intelligence"
1521.07,"professionals said there was"
1524.1,"credible evidence for them to"
1526.83,"pursue an investigation into"
1529.289,"Russia's efforts to interfere"
1532.71,"with our election hacking the"
1536.609,"Democratic National Committee"
1538.409,"and what Putin was asked about"
1540.239,"it didn't deny it"
1541.95,"in fact he said it was probably"
1542.94,"a good thing that happened and"
1545.34,"this is the person that Donald"
1547.409,"Trump praises we saw even more"
1550.559,"evidence last week that is"
1552.779,"temperamentally unfit and"
1554.489,"totally unqualified to be"
1555.96,"president in just a few hours he"
1560.97,"managed to turn his trip to"
1563.159,"Mexico into an embarrassing"
1565.019,"international incident"
1566.82,"I mean just look at what"
1570.659,"happened you got into a Twitter"
1572.489,"war with the mexico and why"
1577.799,"because the President of Mexico"
1579.779,"set I told him in the meeting we"
1582.239,"weren't paying for that wall so"
1588.809,"not only did Trump mess up his"
1593.369,"first international engagement"
1594.509,"he choked he could even bring"
1599.19,"himself to tell the President of"
1600.72,"Mexico one of his very few"
1603.45,"policy demands I mean he went"
1608.399,"back to Arizona and gave another"
1610.409,"hate-filled speech about"
1612.69,"rounding up and deporting 16"
1615.269,"million people even some of his"
1618.179,"own advisors are having a hard"
1619.889,"time explaining that away so"
1623.159,"he's gonna try to distract and"
1624.809,"divide he's going to hope that"
1627.69,"we don't pay attention to what"
1629.909,"he's been saying for 14 15"
1631.859,"months we just tuned in now"
1633.899,"these last two months maybe some"
1636.539,"house"
1637.049,"often his positions that there's"
1639.119,"really another Donald Trump out"
1641.46,"there"
1642.989,"well you gotta ask yourself if"
1649.83,"you can't even go to a friendly"
1651.269,"foreign country without getting"
1652.59,"into a fight"
1655.559,"can this person even claimed to"
1659.039,"have the temperament to be in"
1660.299,"the Oval Office and deal with"
1662.7,"real urgent crisis as I've said"
1666.33,"before and I'll say it again"
1668.399,"a man who can be provoked by a"
1670.169,"tweet should not be anywhere"
1671.73,"near nuclear weapons but we have"
1683.1,"a lot of work to do"
1684.419,"I think every election is close"
1687.659,"and tight and tough"
1689.34,"that's why we have to work as"
1691.32,"hard as we can between now and"
1693.899,"when the last votes are counted"
1695.009,"and that's why I need your help"
1697.95,"I want to get the economy"
1699.059,"working for everybody not just"
1701.039,"those at the top I want to be"
1703.109,"sure that we leave the world"
1705.779,"with strength and steadiness and"
1708.179,"that we protect America here at"
1710.46,"home and around the world and i"
1713.309,"want to unify our country I"
1716.009,"believe with all my heart"
1723.04,"that every American must vote"
1725.8,"must vote"
1727.96,"I see a woman holding a sign you"
1731.08,"must vote please it will make a"
1733.18,"difference and then she says I'm"
1735.85,"a gold star daughter"
1739.48,"god bless you god bless you"
1745,"I spent my life fighting for"
1746.8,"kids and families"
1748.54,"I don't give up I don't quit"
1751.96,"when we didn't get health care"
1754.69,"reform i went to work with"
1756.49,"Republicans and Democrats we"
1757.87,"passed the children's health"
1759.49,"insurance program that ensures"
1760.84,"eight million kids every year as"
1765.4,"Dick said after we were attacked"
1767.02,"on 911 i worked with Democrats"
1770.92,"and Republicans to make sure we"
1773.62,"could rebuild New York and the"
1775.72,"Pentagon and make sure we're as"
1778.3,"safe as we possibly could be"
1780.1,"this election will determine so"
1784.21,"much about our future and one"
1787.48,"thing I know for sure is"
1788.77,"we have to start listening to"
1791.32,"and respecting each other again"
1793.15,"we may have differences that's"
1796.18,"that's the American Way but we"
1800.26,"are stronger together we can do"
1803.32,"anything if we put our minds to"
1805.24,"it i saw the I saw the picture"
1807.79,"mother teresa that was being"
1809.56,"held up here and i was fortunate"
1813.19,"enough to know mother teresa i"
1815.77,"was fortunate enough to actually"
1818.11,"work with her we didn't agree on"
1821.11,"everything but we found common"
1823.42,"ground"
1824.29,"she asked me when I was first"
1826.24,"lady to get a home for baby"
1830.5,"started in Washington so mothers"
1833.44,"who couldn't care for their"
1834.49,"babies could take their babies"
1836.17,"to a safe place and those babies"
1837.79,"could be adopted"
1839.91,"and when Mother Teresa asks you"
1845.37,"to do something the only answer"
1846.72,"was yes man and i started"
1850.23,"working and she would call me"
1851.97,"she called me from India she"
1853.53,"called me from Vietnam she"
1855.03,"called me from everywhere"
1857.01,"she's a where's my home single"
1862.77,"mother working with the"
1865.44,"washington DC zoning department"
1868.11,"requires divine intervention and"
1873.09,"so she did and we got it done"
1880.59,"here's what I hope you will do i"
1886.35,"hope you will get involved in"
1887.64,"this campaign for these last two"
1889.14,"months i hope you will go to"
1891.48,"Hillary Clinton dot-com and see"
1892.92,"how you can work in illinois in"
1895.11,"Iowa I hope you will text join"
1897.6,"jyn and go to 47 246 to see what"
1903,"you can do we need everybody"
1904.95,"involved there has never been a"
1907.71,"more important consequential"
1910.29,"election in our lifetimes"
1918.13,"and we select progressive"
1921.22,"leaders like Tammy and sherry"
1923.08,"and Dave loebsack and others who"
1924.94,"are on the ballot as well i am"
1929.23,"confident and optimistic about"
1931,"America's future when i listen"
1933.61,"to Donald Trump when I watched"
1935.05,"his convention I honestly did"
1936.61,"not know what country he was"
1937.9,"talking about it was so dark so"
1940.87,"dire so depressing"
1943.66,"that's not the America I know"
1946.18,"it's not the America that I see"
1948.07,"I don't deny that we have"
1950.89,"problems of course we do we're"
1952.24,"human beings but my goodness"
1955.84,"would you live anywhere else"
1957.61,"would you give up our freedom"
1961.87,"our values our opportunity for"
1964.75,"anywhere else i traveled 212"
1968.26,"countries as your secretary of"
1969.67,"state and everywhere I went I"
1973.27,"was so proud to land that plane"
1975.31,"which said the united states of"
1976.93,"america on it to come down those"
1979.36,"stairs and began to meet on"
1982.03,"behalf of our values our"
1984.43,"interests and our security and"
1987.04,"there is not a place despite"
1988.66,"what they say that doesn't NV"
1992.11,"who we are what we have we"
1994.96,"cannot put any of that at risk"
1997.66,"my friends so for these last two"
2002.28,"bonds join this campaign helped"
2005.58,"us make history"
2007.14,"make sure that we are continuing"
2009.63,"to be not just great but even"
2012.72,"greater and that we're creating"
2014.46,"opportunities for the next"
2016.29,"generation like my grandchildren"
2018.24,"that's what we can do together"
2020.28,"if we remember we are stronger"
2023.4,"together"
2024.06,"god bless you"
