"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @citadelsthelens: 🤗 Voting is open at Tesco St Helens Extra and Windle Express 🥳
St Helens Youth Theatre has  a chance of winning a mass…",FALSE,0,NA,2019-05-04 15:01:11,FALSE,NA,"1124690439049707520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sthelensculture",7,TRUE,FALSE,NA,NA
"RT @LGalaway: @ShugWoodside Good have fun!! get pissed !! it’s a cracking day and I’m Stuck in bed .... gonna give myself a shake get washe…",FALSE,0,NA,2019-05-04 15:00:06,FALSE,NA,"1124690167464435715",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LGalaway",1,TRUE,FALSE,NA,NA
"Lynn has achieved a lot during her nine years as community champion at Tesco
https://t.co/6e8Rags90w",FALSE,1,NA,2019-05-04 15:00:00,FALSE,NA,"1124690143288360960",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","The_Gazette",0,FALSE,FALSE,NA,NA
"@Tesco @vocationbrewery road soda https://t.co/CygTQbPpx1",FALSE,0,"Tesco",2019-05-04 14:59:57,FALSE,NA,"1124690132370690048","271986064","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Longm8",0,FALSE,FALSE,NA,NA
"If you’re gonna buy beers later, I highly recommend these little beauts. Available at Tesco
8/10 RY’s review https://t.co/EukpUX9qnR",FALSE,0,NA,2019-05-04 14:59:48,FALSE,NA,"1124690093783035905",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pigsy75",0,FALSE,FALSE,NA,NA
"During @MeltonBC Election campaign, some of my constituents brought up the issue of late night joyriding on the Tes… https://t.co/tYciP3cAXC",FALSE,0,NA,2019-05-04 14:59:44,TRUE,NA,"1124690074514358275",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ClrLumleyMelton",0,FALSE,FALSE,NA,NA
"RT @MingErs_Intl: [Trans-Part 1 Vid ]

🐰 : Hello everybody, today we will go to Trat. Go to Koh Chang (Chang island). Trat is the half of h…",FALSE,0,NA,2019-05-04 14:59:35,FALSE,NA,"1124690036526465030",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shweyoke14",188,TRUE,FALSE,NA,NA
"Swallows back as @Tesco turns to #netsdownfornature @NetsNot https://t.co/JzgnfpPBt3",FALSE,2,NA,2019-05-04 14:58:47,FALSE,NA,"1124689838832275457",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ASPaton",0,FALSE,FALSE,NA,NA
"@ShugWoodside Good have fun!! get pissed !! it’s a cracking day and I’m Stuck in bed .... gonna give myself a shake… https://t.co/v8a3DvXtmr",FALSE,1,"ShugWoodside",2019-05-04 14:58:43,TRUE,"1124685904612921346","1124689821572714500","1027598095532609536","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LGalaway",1,FALSE,FALSE,NA,NA
"@laraiones @Tesco ............ but you will return won’t you, let’s be honest 😂😂",FALSE,1,"laraiones",2019-05-04 14:58:38,FALSE,"1124688410281762816","1124689799770669056","2455974677","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CharlieWoodsx",0,FALSE,FALSE,NA,NA
"@Tesco Peanut butter. 😋 😋 😋",FALSE,0,"Tesco",2019-05-04 14:58:08,FALSE,"1124638388823429121","1124689671336886272","271986064","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","meinirann",0,FALSE,FALSE,NA,NA
"@NicholasLawley Hi Nicolas, great thanks for waiting. I've just checked with Matt a duty manager at the store and h… https://t.co/8sFFKcstJt",FALSE,0,"NicholasLawley",2019-05-04 14:57:48,TRUE,"1124686186738593793","1124689588298178560","1103564127522471936","<a href=""http://www.conversocial.com"" rel=""nofollow"">Conversocial</a>","Tesco",0,FALSE,FALSE,NA,NA
"this tesco watermelon lemonade drink is the best thing i have ever tasted",FALSE,0,NA,2019-05-04 14:57:45,FALSE,NA,"1124689578152034306",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hoexygen",0,FALSE,FALSE,NA,NA
"@kcldav43 @jfarebrrother1 @blunted_james From a so called ex labour who doesn’t support labour anymore but has deci… https://t.co/GRLoUZIWyd",FALSE,0,"kcldav43",2019-05-04 14:57:33,TRUE,"1124688463838765056","1124689524683169793","1481668268","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kenlen101",0,FALSE,FALSE,NA,NA
"Oh im so hooked on these Buffalo Popchips - but why are they £1.50 in @asda  and £1.79 in @Tesco :-/ https://t.co/wrZNBgsyah",FALSE,0,NA,2019-05-04 14:57:22,FALSE,NA,"1124689478428307456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Karenbayfield",0,FALSE,FALSE,NA,NA
"RT @LochsidePS: It’s been a fantastic day @LochsidePS today.  Our @raceforlife has so far raised well over £2200!  Wow! Huge thanks to our…",FALSE,0,NA,2019-05-04 14:57:21,FALSE,NA,"1124689477732052992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cal03josh07",7,TRUE,FALSE,NA,NA
"Wow thanks tesco https://t.co/ZE1CqhhW2i",FALSE,1,NA,2019-05-04 14:56:27,FALSE,NA,"1124689249008222209",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ayinaki",1,FALSE,FALSE,NA,NA
"@julieteresah I'm still gutted our branch of tesco is shutting down the deli counter for good next week.",FALSE,0,"julieteresah",2019-05-04 14:56:24,FALSE,"1124684793961226240","1124689236568023045","146477275","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FalconPez",0,FALSE,FALSE,NA,NA
"RT @chefskidmore: Dear big @tesco in #bicester I'll be popping in later for some of your #moretti bier, hope you got a few cold ones in the…",FALSE,0,NA,2019-05-04 14:55:52,FALSE,NA,"1124689101725360129",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","supdobunla",1,TRUE,FALSE,NA,NA
"RT @MingErs_Intl: [Trans-Part 1 Vid ]

🐰 : Hello everybody, today we will go to Trat. Go to Koh Chang (Chang island). Trat is the half of h…",FALSE,0,NA,2019-05-04 14:55:27,FALSE,NA,"1124689000000675840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","patchmelonwater",188,TRUE,FALSE,NA,NA
"Cheers Tesco. 
Just one thing though? 
I'm not coeliac or gluten free. 
Pretty much 'everything else' free but not… https://t.co/Jph6Z855mP",FALSE,0,NA,2019-05-04 14:55:26,TRUE,NA,"1124688995563315201",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Scousebird",0,FALSE,FALSE,NA,NA
